prompt,prompt_id,prefix,IO,connector,S1,action1,S2,action2,to,length,wrong_token,correct_token,S1_token,S2_token,IO_token,label,split,top_answer,top_answer_prob,correct_prob,wrong_prob
"어느 화창한 날, 식당에서 지호와 서현가 산책을 했습니다. 수진가 바닥에서 사과를 주워서",345,1,14,16,17,19,28,30,39,40, 도, 하, 도, 도, 하, 하,circuit, 지,0.1416,0.0055,0.002
조용한 병원에서 하은과 소율가 식사를 마쳤습니다. 연우가 가방에서 연필을 꺼내더니,753,1,8,10,11,13,21,23,35,36, 지, 서, 지, 지, 서, 서,circuit,",",0.1562,0.005,0.0057
"어느 화창한 날, 도서관에서 하린과 연우가 산책을 했습니다. 현준가 바닥에서 공을 주워서",321,1,14,16,17,19,28,30,38,39, 서, 영, 서, 서, 영, 영,ablation, 연,0.0776,0.0004,0.001
카페에 지민과 건우가 앉아있었습니다. 연우는 자신이 아끼는 장난감을 챙겨서,538,1,4,6,7,9,16,18,32,33, 주, 지, 주, 주, 지, 지,ablation, �,0.4883,0.1396,0.0021
놀이터에서 지민과 영희가 이야기를 나누고 있었습니다. 진우가 공을 꺼내어,71,1,5,7,8,10,19,21,28,29, 시, 서, 시, 시, 서, 서,ablation, 지,0.0605,0.0006,0.0036
해변에 동현과 소율가 함께 도착했습니다. 현준는 미리 준비한 장난감을 내밀며,198,1,4,6,7,9,15,17,28,29, 서, 정, 서, 서, 정, 정,ablation, 소,0.2275,0.0017,0.0057
학교에 예린과 건우가 방문했습니다. 정우는 기념품으로 산 공을 조심스럽게,901,1,3,5,6,8,12,14,27,28, 지, 다, 지, 지, 다, 다,eval, 보,0.1021,0.0089,0.0089
조용한 식당에서 정훈과 소율가 식사를 마쳤습니다. 하린가 가방에서 열쇠를 꺼내더니,749,1,8,10,11,13,21,23,35,36, 서, 지, 서, 서, 지, 지,ablation,",",0.2188,0.0109,0.004
백화점에 동현과 윤서가 앉아있었습니다. 현우는 자신이 아끼는 연필을 챙겨서,583,1,5,7,8,11,18,20,33,34, �, 영, �, �, 영, 영,ablation, �,0.1162,0.0014,0.0
식당에 유진과 소율가 방문했습니다. 우진는 기념품으로 산 우산을 조심스럽게,947,1,4,6,7,9,13,15,29,30, 도, 수, 도, 도, 수, 수,circuit, 보,0.1377,0.0078,0.0004
영화관에서 하은과 수아가 쇼핑을 했습니다. 가은가 새로 산 사과를 포장해서,465,1,5,7,8,10,20,22,31,32, 도, 예, 도, 도, 예, 예,ablation, 하,0.0684,0.0007,0.0022
병원에서 소율과 건우가 게임을 했습니다. 벌칙으로 정우가 사과를 건네며,855,1,3,5,6,8,20,22,28,29, 도, 하, 도, 도, 하, 하,ablation,",",0.085,0.0029,0.0115
조용한 도서관에서 재민과 성민가 식사를 마쳤습니다. 현우가 가방에서 선물을 꺼내더니,722,1,8,10,11,13,21,23,34,35, 지, 동, 지, 지, 동, 동,ablation,",",0.2715,0.0028,0.0033
해변에 재민과 수아가 방문했습니다. 연우는 기념품으로 산 연필을 조심스럽게,993,1,4,6,7,9,13,15,29,30, 지, 서, 지, 지, 서, 서,ablation, 들어,0.0879,0.0003,0.0105
영화관에서 유진과 소율가 공부를 하고 있었습니다. 갑자기 선우가 연필을 집어 들고는,263,1,5,7,8,10,22,24,32,33, 시, 성, 시, 시, 성, 성,ablation," """,0.167,0.0004,0.0011
공원에서 수진과 정훈가 쇼핑을 했습니다. 건우가 새로 산 사과를 포장해서,415,1,4,6,7,9,19,21,30,31, 예, 다, 예, 예, 다, 다,ablation, 가져,0.1377,0.0012,0.0007
학교에서 동현과 수아가 쇼핑을 했습니다. 하린가 새로 산 열쇠를 포장해서,409,1,3,5,6,8,18,20,29,30, 도, 서, 도, 도, 서, 서,eval, 동,0.1318,0.0019,0.0018
공원에서 상철과 유진가 쇼핑을 했습니다. 승우가 새로 산 우산을 포장해서,417,1,4,6,7,9,19,22,31,32, 주, �, 주, 주, �, �,ablation, �,0.0527,0.0,0.0386
식당에 승민과 하린가 방문했습니다. 연우는 기념품으로 산 장난감을 조심스럽게,948,1,4,7,8,10,14,16,31,32, �, 수, �, �, 수, 수,ablation, 보,0.0981,0.0059,0.0
카페에서 유진과 가은가 이야기를 나누고 있었습니다. 우진가 장난감을 꺼내어,38,1,4,6,7,9,18,20,29,30, 서, 재, 서, 서, 재, 재,eval, 주,0.0732,0.0047,0.0009
놀이터에서 영희와 상철가 게임을 했습니다. 벌칙으로 연우가 공을 건네며,871,1,5,7,8,10,22,24,29,30, 예, 하, 예, 예, 하, 하,circuit, 상,0.0981,0.0049,0.0007
"어느 화창한 날, 도서관에서 서현과 영호가 산책을 했습니다. 상철가 바닥에서 선물을 주워서",322,1,14,16,17,19,28,30,38,39, 서, 시, 서, 서, 시, 시,circuit,",",0.0635,0.0046,0.0104
공원에서 소율과 선우가 공부를 하고 있었습니다. 갑자기 연우가 장난감을 집어 들고는,218,1,4,6,7,9,21,23,32,33, 다, 유, 다, 다, 유, 유,ablation," """,0.1572,0.0022,0.0094
조용한 놀이터에서 수아와 하린가 식사를 마쳤습니다. 현준가 가방에서 공을 꺼내더니,771,1,10,12,13,15,23,25,36,37, 영, 상, 영, 영, 상, 상,ablation,",",0.2363,0.002,0.0009
백화점에서 정훈과 승민가 놀고 있었습니다. 연우가 예쁜 열쇠를 발견하고는,689,1,5,7,8,11,19,21,29,30, 다, �, 다, 다, �, �,eval," """,0.0728,0.0,0.0034
병원에서 상철과 예린가 공부를 하고 있었습니다. 갑자기 선우가 열쇠를 집어 들고는,259,1,3,5,6,8,20,22,30,31, 다, 정, 다, 다, 정, 정,ablation," """,0.1338,0.0033,0.0055
카페에 동현과 성민가 함께 도착했습니다. 유진는 미리 준비한 사과를 내밀며,135,1,4,6,7,9,15,17,27,28, 하, 영, 하, 하, 영, 영,ablation, �,0.1924,0.0019,0.0021
조용한 도서관에서 영희와 선우가 식사를 마쳤습니다. 연우가 가방에서 공을 꺼내더니,721,1,8,10,11,13,21,23,34,35, 지, 서, 지, 지, 서, 서,circuit,",",0.1904,0.0029,0.0065
조용한 학교에서 정훈과 현준가 식사를 마쳤습니다. 민재가 가방에서 공을 꺼내더니,701,1,8,10,11,13,21,24,35,36, 서, �, 서, 서, �, �,ablation,",",0.2051,0.0,0.0029
도서관에서 상철과 동현가 공부를 하고 있었습니다. 갑자기 건우가 편지를 집어 들고는,224,1,5,7,8,10,22,24,33,34, 지, 하, 지, 지, 하, 하,eval," """,0.1768,0.0211,0.0034
카페에서 하은과 영희가 이야기를 나누고 있었습니다. 예린가 선물을 꺼내어,32,1,4,6,7,9,18,20,27,28, 지, 서, 지, 지, 서, 서,ablation, 보,0.103,0.0008,0.0017
백화점에 시우와 주원가 방문했습니다. 상철는 기념품으로 산 책을 조심스럽게,980,1,5,7,8,10,14,16,29,30, 서, 도, 서, 서, 도, 도,ablation, 보,0.0957,0.0005,0.0003
조용한 도서관에서 지안과 하은가 식사를 마쳤습니다. 수아가 가방에서 열쇠를 꺼내더니,729,1,8,10,11,13,21,23,35,36, 서, 시, 서, 서, 시, 시,ablation,",",0.25,0.0021,0.0038
식당에 동현과 수아가 방문했습니다. 소율는 기념품으로 산 공을 조심스럽게,941,1,4,6,7,9,13,15,28,29, 예, 주, 예, 예, 주, 주,ablation, 보,0.0854,0.0116,0.0004
학교에서 상철과 가은가 쇼핑을 했습니다. 건우가 새로 산 열쇠를 포장해서,409,1,3,5,6,8,18,20,29,30, 시, 하, 시, 시, 하, 하,ablation, 가,0.0679,0.0032,0.0044
병원에서 영희와 동현가 놀고 있었습니다. 정우가 예쁜 공을 발견하고는,651,1,3,5,6,8,16,18,25,26, 도, 서, 도, 도, 서, 서,ablation," """,0.0703,0.0011,0.0029
식당에서 다은과 수진가 놀고 있었습니다. 현우가 예쁜 책을 발견하고는,640,1,4,6,7,9,17,19,26,27, 지, 주, 지, 지, 주, 주,ablation," """,0.0708,0.0042,0.004
식당에 지원과 태윤가 방문했습니다. 정우는 기념품으로 산 선물을 조심스럽게,942,1,4,5,6,9,13,15,28,29, 도, 예, 도, 도, 예, 예,ablation, 보,0.0977,0.0002,0.0012
카페에 정훈과 승민가 방문했습니다. 건우는 기념품으로 산 사과를 조심스럽게,935,1,4,6,7,10,14,16,30,31, 지, �, 지, 지, �, �,ablation, 가져,0.0742,0.0,0.0069
공원에 하린과 연우가 방문했습니다. 현준는 기념품으로 산 열쇠를 조심스럽게,919,1,4,6,7,9,13,15,29,30, 서, 영, 서, 서, 영, 영,ablation, 가져,0.1089,0.0001,0.0002
식당에 수아와 예린가 함께 도착했습니다. 태윤는 미리 준비한 연필을 내밀며,143,1,4,6,7,9,15,18,28,29, 시, �, 시, 시, �, �,ablation, 수,0.1187,0.0,0.0016
도서관에 승민과 우진가 방문했습니다. 정우는 기념품으로 산 열쇠를 조심스럽게,929,1,5,8,9,11,15,17,31,32, 서, �, 서, 서, �, �,ablation, 보,0.0757,0.0,0.0005
백화점에서 다은과 수진가 게임을 했습니다. 벌칙으로 수아가 책을 건네며,880,1,5,7,8,10,22,24,29,30, 지, 도, 지, 지, 도, 도,ablation, 다,0.1787,0.0084,0.0057
백화점에서 상철과 소율가 공부를 하고 있었습니다. 갑자기 우진가 공을 집어 들고는,281,1,5,7,8,10,22,24,31,32, 시, 서, 시, 시, 서, 서,ablation," """,0.1895,0.0033,0.0012
학교에서 윤서와 연우가 이야기를 나누고 있었습니다. 태윤가 열쇠를 꺼내어,9,1,3,6,7,9,18,21,29,30, �, 하, �, �, 하, 하,ablation, 연,0.3203,0.0015,0.0
도서관에 수진과 연우가 방문했습니다. 태윤는 기념품으로 산 책을 조심스럽게,920,1,5,7,8,10,14,17,30,31, �, 지, �, �, 지, 지,ablation, 보,0.106,0.0072,0.0
병원에서 예린과 하린가 공부를 하고 있었습니다. 갑자기 가은가 열쇠를 집어 들고는,259,1,3,5,6,8,20,22,30,31, 서, 지, 서, 서, 지, 지,ablation," """,0.0815,0.0052,0.0035
백화점에 성민과 우진가 함께 도착했습니다. 현준는 미리 준비한 지갑을 내밀며,186,1,5,7,8,10,16,18,28,29, 예, 동, 예, 예, 동, 동,eval," """,0.104,0.0024,0.002
영화관에서 채원과 선우가 쇼핑을 했습니다. 정우가 새로 산 우산을 포장해서,467,1,5,9,10,12,22,24,33,34, �, 유, �, �, 유, 유,ablation, �,0.2949,0.0008,0.0
조용한 영화관에서 지민과 선우가 식사를 마쳤습니다. 연우가 가방에서 선물을 꺼내더니,762,1,7,9,10,12,20,22,33,34, 주, 서, 주, 주, 서, 서,ablation,",",0.1992,0.0021,0.0087
도서관에서 수진과 건우가 놀고 있었습니다. 연우가 예쁜 연필을 발견하고는,623,1,5,7,8,10,18,20,28,29, 서, 다, 서, 서, 다, 다,ablation," """,0.105,0.0023,0.001
영화관에 예린과 하린가 앉아있었습니다. 연우는 자신이 아끼는 공을 챙겨서,561,1,5,7,8,10,17,19,31,32, 하, 재, 하, 하, 재, 재,circuit, �,0.0354,0.0017,0.0215
"어느 화창한 날, 식당에서 다은과 영희가 산책을 했습니다. 정훈가 바닥에서 편지를 주워서",344,1,14,16,17,19,28,30,40,41, 지, 주, 지, 지, 주, 주,ablation, �,0.1689,0.0045,0.0027
카페에서 다은과 영호가 놀고 있었습니다. 정훈가 예쁜 우산을 발견하고는,637,1,4,6,7,9,17,19,27,28, 서, 지, 서, 서, 지, 지,circuit," """,0.1113,0.0028,0.0012
영화관에서 주원과 서윤가 쇼핑을 했습니다. 수아가 새로 산 선물을 포장해서,462,1,5,7,8,10,20,22,30,31, 서, 시, 서, 서, 시, 시,ablation, 주,0.2949,0.0031,0.0051
"어느 화창한 날, 해변에서 유진과 소율가 산책을 했습니다. 승우가 바닥에서 선물을 주워서",392,1,13,15,16,18,27,30,38,39, 서, �, 서, 서, �, �,ablation, 소,0.0708,0.0,0.0024
카페에 영호와 유진가 함께 도착했습니다. 현준는 미리 준비한 선물을 내밀며,132,1,4,6,7,9,15,17,26,27, 하, 지, 하, 하, 지, 지,ablation, 영,0.1055,0.0015,0.0015
조용한 공원에서 지민과 수진가 식사를 마쳤습니다. 유진가 가방에서 사과를 꺼내더니,715,1,7,9,10,12,20,22,34,35, 지, 서, 지, 지, 서, 서,ablation,",",0.2217,0.002,0.1953
병원에 지안과 동현가 함께 도착했습니다. 유진는 미리 준비한 선물을 내밀며,152,1,3,5,6,8,14,16,25,26, 서, 주, 서, 서, 주, 주,ablation, �,0.1152,0.0147,0.0027
학교에서 수아와 연우가 게임을 했습니다. 벌칙으로 현준가 공을 건네며,801,1,3,5,6,8,20,22,27,28, 지, 영, 지, 지, 영, 영,ablation,",",0.1602,0.0009,0.0051
조용한 식당에서 서현과 수진가 식사를 마쳤습니다. 영호가 가방에서 장난감을 꺼내더니,748,1,8,10,11,13,21,23,36,37, 지, 하, 지, 지, 하, 하,ablation,",",0.252,0.0036,0.0038
백화점에 서윤과 다은가 함께 도착했습니다. 동현는 미리 준비한 선물을 내밀며,182,1,5,7,8,10,16,18,27,28, 하, 지, 하, 하, 지, 지,ablation, �,0.0615,0.002,0.0042
놀이터에 서연과 건우가 방문했습니다. 선우는 기념품으로 산 우산을 조심스럽게,977,1,5,7,8,10,14,16,30,31, 하, 주, 하, 하, 주, 주,ablation, 들,0.1465,0.0064,0.0014
백화점에서 정훈과 수아가 놀고 있었습니다. 가은가 예쁜 우산을 발견하고는,687,1,5,7,8,10,18,20,28,29, 시, 지, 시, 시, 지, 지,ablation," """,0.1177,0.0049,0.0015
"어느 화창한 날, 공원에서 수아와 소율가 산책을 했습니다. 건우가 바닥에서 장난감을 주워서",318,1,13,15,16,18,27,29,39,40, 영, 정, 영, 영, 정, 정,eval, 소,0.1084,0.0015,0.0005
병원에서 유진과 가은가 이야기를 나누고 있었습니다. 선우가 책을 꺼내어,50,1,3,5,6,8,17,19,26,27, 지, 서, 지, 지, 서, 서,circuit, �,0.1807,0.0013,0.0019
백화점에서 수아와 민재가 놀고 있었습니다. 진우가 예쁜 편지를 발견하고는,684,1,5,7,8,11,19,21,30,31, 지, �, 지, 지, �, �,ablation," """,0.1123,0.0,0.003
백화점에 영희와 정훈가 방문했습니다. 승민는 기념품으로 산 사과를 조심스럽게,985,1,5,7,8,10,14,17,31,32, 주, �, 주, 주, �, �,ablation, 들,0.1108,0.0,0.0103
도서관에서 지원과 하린가 쇼핑을 했습니다. 승우가 새로 산 장난감을 포장해서,428,1,5,6,7,9,19,22,32,33, 지, 소, 지, 지, 소, 소,ablation, 도,0.0515,0.0009,0.0122
공원에서 현우와 선우가 게임을 했습니다. 벌칙으로 진우가 장난감을 건네며,818,1,4,6,7,9,21,23,30,31, 시, 지, 시, 시, 지, 지,ablation, 선,0.1357,0.0087,0.0018
조용한 공원에서 수진과 예린가 식사를 마쳤습니다. 현우가 가방에서 공을 꺼내더니,711,1,7,9,10,12,20,22,33,34, 시, 주, 시, 시, 주, 주,ablation,",",0.2363,0.0059,0.0019
학교에 승민과 우진가 방문했습니다. 연우는 기념품으로 산 열쇠를 조심스럽게,909,1,3,6,7,9,13,15,29,30, 수, �, 수, 수, �, �,ablation, 가져,0.0703,0.0,0.0074
카페에 예린과 우진가 앉아있었습니다. 현준는 자신이 아끼는 지갑을 챙겨서,536,1,4,6,7,9,16,18,31,32, 도, 지, 도, 도, 지, 지,ablation, �,0.1592,0.0123,0.0035
"어느 화창한 날, 도서관에서 지원과 태윤가 산책을 했습니다. 진우가 바닥에서 선물을 주워서",322,1,14,15,16,19,28,30,38,39, 주, 소, 주, 주, 소, 소,ablation, �,0.1172,0.0024,0.007
학교에서 지우와 영희가 이야기를 나누고 있었습니다. 소율가 지갑을 꺼내어,6,1,3,5,6,8,17,19,27,28, 시, 서, 시, 시, 서, 서,ablation, 영,0.0742,0.0019,0.0019
식당에서 재민과 하린가 게임을 했습니다. 벌칙으로 태윤가 선물을 건네며,842,1,4,6,7,9,21,24,29,30, 지, �, 지, 지, �, �,ablation,",",0.1562,0.0,0.0047
조용한 놀이터에서 건우와 선우가 식사를 마쳤습니다. 연우가 가방에서 연필을 꺼내더니,773,1,10,12,13,15,23,25,37,38, 하, 소, 하, 하, 소, 소,ablation,",",0.2002,0.0017,0.0018
해변에서 영호와 민지가 이야기를 나누고 있었습니다. 지원가 선물을 꺼내어,92,1,4,6,7,10,19,20,27,28, 지, 수, 지, 지, 수, 수,ablation, 주,0.1592,0.0029,0.0035
영화관에 정훈과 연우가 방문했습니다. 태윤는 기념품으로 산 편지를 조심스럽게,964,1,5,7,8,10,14,17,32,33, 지, �, 지, 지, �, �,ablation, 보,0.1484,0.0,0.0058
도서관에 서연과 지우가 방문했습니다. 정우는 기념품으로 산 공을 조심스럽게,921,1,5,7,8,10,14,16,29,30, 서, 지, 서, 서, 지, 지,ablation, 보,0.1387,0.0129,0.0005
조용한 백화점에서 성민과 유진가 식사를 마쳤습니다. 우진가 가방에서 편지를 꺼내더니,784,1,9,11,12,14,22,24,37,38, 다, 상, 다, 다, 상, 상,ablation,",",0.2178,0.0017,0.0015
식당에서 상철과 윤서가 쇼핑을 했습니다. 소율가 새로 산 책을 포장해서,440,1,4,6,7,10,20,22,30,31, 지, �, 지, 지, �, �,ablation, �,0.0747,0.0,0.0042
영화관에 재민과 하린가 함께 도착했습니다. 우진는 미리 준비한 연필을 내밀며,163,1,5,7,8,10,16,18,28,29, 서, 지, 서, 서, 지, 지,ablation," """,0.0776,0.0039,0.0033
병원에 재민과 유진가 방문했습니다. 현준는 기념품으로 산 열쇠를 조심스럽게,959,1,3,5,6,8,12,14,28,29, 지, 다, 지, 지, 다, 다,ablation, �,0.061,0.0017,0.0187
식당에서 하린과 가은가 쇼핑을 했습니다. 진우가 새로 산 공을 포장해서,441,1,4,6,7,9,19,21,29,30, 서, 지, 서, 서, 지, 지,eval, �,0.0581,0.0051,0.0013
놀이터에서 지안과 성민가 이야기를 나누고 있었습니다. 유진가 선물을 꺼내어,72,1,5,7,8,10,19,21,28,29, 서, 지, 서, 서, 지, 지,eval, 주,0.124,0.0167,0.0007
백화점에 지안과 하은가 앉아있었습니다. 영호는 자신이 아끼는 편지를 챙겨서,584,1,5,7,8,10,17,19,33,34, 예, 시, 예, 예, 시, 시,ablation, 지,0.063,0.0022,0.0015
영화관에 동현과 건우가 앉아있었습니다. 진우는 자신이 아끼는 장난감을 챙겨서,568,1,5,7,8,10,17,19,33,34, 서, 영, 서, 서, 영, 영,ablation, 동,0.1875,0.0781,0.0039
도서관에 영희와 윤서가 방문했습니다. 정우는 기념품으로 산 편지를 조심스럽게,924,1,5,7,8,11,15,17,32,33, �, 서, �, �, 서, 서,circuit, 보,0.0845,0.0007,0.0
해변에 지민과 영희가 방문했습니다. 하린는 기념품으로 산 편지를 조심스럽게,994,1,4,6,7,9,13,15,30,31, 주, 하, 주, 주, 하, 하,ablation, 보,0.1187,0.002,0.0086
영화관에서 건우와 우진가 놀고 있었습니다. 연우가 예쁜 사과를 발견하고는,665,1,5,7,8,10,18,20,28,29, 서, 지, 서, 서, 지, 지,ablation," """,0.0449,0.0053,0.0015
영화관에서 수아와 연우가 놀고 있었습니다. 정우가 예쁜 사과를 발견하고는,665,1,5,7,8,10,18,20,28,29, 지, 수, 지, 지, 수, 수,ablation," """,0.0884,0.0471,0.0039
백화점에서 수진과 선우가 놀고 있었습니다. 연우가 예쁜 선물을 발견하고는,682,1,5,7,8,10,18,20,27,28, 도, 하, 도, 도, 하, 하,ablation, 선,0.1025,0.0189,0.0014
식당에서 유진과 하린가 놀고 있었습니다. 연우가 예쁜 열쇠를 발견하고는,649,1,4,6,7,9,17,19,27,28, 하, 성, 하, 하, 성, 성,circuit," """,0.0938,0.0004,0.0535
영화관에서 지민과 예린가 이야기를 나누고 있었습니다. 건우가 선물을 꺼내어,62,1,5,7,8,10,19,21,28,29, 도, 지, 도, 도, 지, 지,ablation, 주,0.1084,0.031,0.0016
학교에서 유진과 예린가 공부를 하고 있었습니다. 갑자기 건우가 선물을 집어 들고는,202,1,3,5,6,8,20,22,29,30, 영, 상, 영, 영, 상, 상,ablation," """,0.084,0.0014,0.0008
학교에 예린과 선우가 앉아있었습니다. 승우는 자신이 아끼는 지갑을 챙겨서,506,1,3,5,6,8,15,18,31,32, 수, �, 수, 수, �, �,ablation, 선,0.3516,0.0,0.0022
식당에서 수진과 건우가 쇼핑을 했습니다. 민재가 새로 산 사과를 포장해서,445,1,4,6,7,9,19,22,31,32, 서, �, 서, 서, �, �,ablation, 수,0.0767,0.0,0.0009
도서관에서 철수와 영희가 쇼핑을 했습니다. 성민가 새로 산 편지를 포장해서,424,1,5,8,9,11,21,23,33,34, 하, �, 하, 하, �, �,circuit, �,0.0693,0.0,0.0032
해변에서 상철과 정우가 쇼핑을 했습니다. 현준가 새로 산 책을 포장해서,490,1,4,6,7,9,19,21,29,30, 도, 수, 도, 도, 수, 수,ablation, �,0.0693,0.0065,0.0037
영화관에 상철과 성민가 앉아있었습니다. 승우는 자신이 아끼는 편지를 챙겨서,564,1,5,7,8,10,17,20,34,35, �, 영, �, �, 영, 영,ablation, 성,0.0483,0.0454,0.0
카페에 예린과 소율가 앉아있었습니다. 정우는 자신이 아끼는 연필을 챙겨서,533,1,4,6,7,9,16,18,31,32, 지, 영, 지, 지, 영, 영,eval, �,0.1553,0.001,0.0087
학교에 지안과 재민가 함께 도착했습니다. 연우는 미리 준비한 사과를 내밀며,105,1,3,5,6,8,14,16,26,27, 주, 지, 주, 주, 지, 지,ablation,",",0.0474,0.0145,0.0175
해변에서 하준과 가은가 게임을 했습니다. 벌칙으로 우진가 연필을 건네며,893,1,4,6,7,9,21,23,29,30, 지, 도, 지, 지, 도, 도,ablation,",",0.1768,0.0061,0.0088
놀이터에서 유진과 우진가 공부를 하고 있었습니다. 갑자기 선우가 책을 집어 들고는,270,1,5,7,8,10,22,24,31,32, 지, 성, 지, 지, 성, 성,ablation," """,0.1797,0.0003,0.0021
"어느 화창한 날, 학교에서 서윤과 지민가 산책을 했습니다. 정우가 바닥에서 연필을 주워서",303,1,14,16,17,19,28,30,39,40, 시, 서, 시, 시, 서, 서,ablation, 지,0.2344,0.0298,0.0022
영화관에 지호와 현우가 방문했습니다. 민재는 기념품으로 산 열쇠를 조심스럽게,969,1,5,7,8,10,14,17,31,32, �, 하, �, �, 하, 하,eval, 가져,0.1001,0.0044,0.0
백화점에서 수진과 민재가 놀고 있었습니다. 진우가 예쁜 열쇠를 발견하고는,689,1,5,7,8,11,19,21,29,30, 시, �, 시, 시, �, �,ablation," """,0.1768,0.0,0.0014
놀이터에 지민과 동현가 앉아있었습니다. 민재는 자신이 아끼는 열쇠를 챙겨서,579,1,5,7,8,10,17,20,33,34, �, 지, �, �, 지, 지,ablation, 동,0.0493,0.0408,0.0
공원에서 재민과 예린가 게임을 했습니다. 벌칙으로 하린가 열쇠를 건네며,819,1,4,6,7,9,21,23,29,30, 서, 다, 서, 서, 다, 다,ablation,",",0.1436,0.0025,0.0014
놀이터에서 서현과 상철가 놀고 있었습니다. 수아가 예쁜 지갑을 발견하고는,676,1,5,7,8,10,18,20,28,29, 지, 주, 지, 지, 주, 주,ablation," """,0.0557,0.0038,0.0055
공원에서 동현과 재민가 이야기를 나누고 있었습니다. 우진가 책을 꺼내어,10,1,4,6,7,9,18,20,27,28, 지, 서, 지, 지, 서, 서,ablation, �,0.1621,0.0011,0.0015
"어느 화창한 날, 백화점에서 수아와 연우가 산책을 했습니다. 진우가 바닥에서 장난감을 주워서",388,1,15,17,18,20,29,31,41,42, 도, 다, 도, 도, 다, 다,ablation, 연,0.1797,0.0024,0.0029
도서관에 가은과 건우가 방문했습니다. 선우는 기념품으로 산 장난감을 조심스럽게,928,1,5,7,8,10,14,16,31,32, 지, 수, 지, 지, 수, 수,ablation, 보,0.1025,0.0108,0.0123
식당에서 정훈과 현우가 쇼핑을 했습니다. 진우가 새로 산 편지를 포장해서,444,1,4,6,7,9,19,21,31,32, 지, 영, 지, 지, 영, 영,ablation, 정,0.0708,0.0009,0.0062
놀이터에 영희와 가은가 앉아있었습니다. 연우는 자신이 아끼는 사과를 챙겨서,575,1,5,7,8,10,17,19,32,33, 시, 지, 시, 시, 지, 지,ablation, 가,0.0649,0.0036,0.0016
병원에서 다은과 소율가 놀고 있었습니다. 진우가 예쁜 사과를 발견하고는,655,1,3,5,6,8,16,18,26,27, 예, 주, 예, 예, 주, 주,ablation," """,0.0591,0.0028,0.0049
백화점에서 상철과 동현가 이야기를 나누고 있었습니다. 연우가 편지를 꺼내어,84,1,5,7,8,10,19,21,30,31, 예, 서, 예, 예, 서, 서,ablation, 보,0.1226,0.0031,0.001
병원에 하은과 정우가 방문했습니다. 민재는 기념품으로 산 사과를 조심스럽게,955,1,3,5,6,8,12,15,29,30, �, 지, �, �, 지, 지,ablation, 보,0.0781,0.0064,0.0
병원에서 동현과 지원가 게임을 했습니다. 벌칙으로 민재가 우산을 건네며,857,1,3,5,6,7,19,22,28,29, 지, 영, 지, 지, 영, 영,ablation, 동,0.3184,0.0012,0.0066
도서관에서 지민과 현우가 쇼핑을 했습니다. 우진가 새로 산 편지를 포장해서,424,1,5,7,8,10,20,22,32,33, 지, 하, 지, 지, 하, 하,ablation, 지,0.1084,0.0033,0.1084
공원에서 상철과 성민가 공부를 하고 있었습니다. 갑자기 예린가 공을 집어 들고는,211,1,4,6,7,9,21,23,30,31, 지, 영, 지, 지, 영, 영,ablation," """,0.1143,0.0008,0.0064
"어느 화창한 날, 학교에서 하린과 가은가 산책을 했습니다. 연우가 바닥에서 편지를 주워서",304,1,14,16,17,19,28,30,40,41, 서, 하, 서, 서, 하, 하,ablation, �,0.083,0.0099,0.0016
놀이터에서 승민과 하린가 게임을 했습니다. 벌칙으로 민재가 편지를 건네며,874,1,5,8,9,11,23,26,33,34, �, 상, �, �, 상, 상,ablation, 하,0.0962,0.0048,0.0
해변에 서현과 수진가 방문했습니다. 상철는 기념품으로 산 사과를 조심스럽게,995,1,4,6,7,9,13,15,29,30, 시, 서, 시, 시, 서, 서,ablation, 가져,0.125,0.0003,0.002
놀이터에 재민과 윤서가 방문했습니다. 하린는 기념품으로 산 선물을 조심스럽게,972,1,5,7,8,11,15,17,30,31, �, 동, �, �, 동, 동,ablation, 보,0.1309,0.0019,0.0
식당에 지우와 영희가 앉아있었습니다. 정우는 자신이 아끼는 책을 챙겨서,540,1,4,6,7,9,16,18,30,31, 예, 서, 예, 예, 서, 서,ablation, �,0.2305,0.0079,0.0017
카페에서 재민과 유진가 이야기를 나누고 있었습니다. 현우가 책을 꺼내어,30,1,4,6,7,9,18,20,27,28, 예, 다, 예, 예, 다, 다,eval, �,0.1689,0.0033,0.0023
도서관에서 윤서와 하린가 놀고 있었습니다. 진우가 예쁜 연필을 발견하고는,623,1,5,8,9,11,19,21,29,30, 수, �, 수, 수, �, �,ablation, 하,0.1113,0.0,0.0019
병원에서 예린과 연우가 쇼핑을 했습니다. 현준가 새로 산 선물을 포장해서,452,1,3,5,6,8,18,20,28,29, 다, 재, 다, 다, 재, 재,ablation, �,0.064,0.0006,0.001
조용한 영화관에서 정훈과 윤서가 식사를 마쳤습니다. 소율가 가방에서 책을 꺼내더니,760,1,7,9,10,13,21,23,34,35, 수, �, 수, 수, �, �,ablation,",",0.248,0.0,0.0027
해변에 시우와 상철가 함께 도착했습니다. 연우는 미리 준비한 우산을 내밀며,197,1,4,6,7,9,15,17,27,28, 서, 도, 서, 서, 도, 도,ablation," """,0.0952,0.0212,0.0037
"어느 화창한 날, 도서관에서 수진과 유진가 산책을 했습니다. 우진가 바닥에서 우산을 주워서",327,1,14,16,17,19,28,30,39,40, 주, 서, 주, 주, 서, 서,ablation, �,0.0625,0.0019,0.0109
