prompt,prompt_id,prefix,IO,connector,S1,action1,S2,action2,to,length,wrong_token,correct_token,S1_token,S2_token,IO_token,label,split,top_answer,top_answer_prob,correct_prob,wrong_prob
놀이터에서 지호와 하준가 게임을 했습니다. 벌칙으로 하준가 사과를 건네며,875,1,5,7,8,10,22,24,30,31, 하, 지, 하, 하, 지, 지,ablation, 지,0.0747,0.0747,0.04
식당에서 지안과 하준가 이야기를 나누고 있었습니다. 하준가 책을 꺼내어,40,1,4,6,7,9,18,20,27,28, 하, 지, 하, 하, 지, 지,ablation, �,0.1914,0.0354,0.0058
백화점에 철수와 서윤가 방문했습니다. 서윤는 기념품으로 산 지갑을 조심스럽게,986,1,5,8,9,11,15,17,31,32, 서, �, 서, 서, �, �,ablation, 들,0.1533,0.0,0.0002
학교에 하준과 도윤가 앉아있었습니다. 도윤는 자신이 아끼는 열쇠를 챙겨서,509,1,3,5,6,8,15,17,30,31, 도, 하, 도, 도, 하, 하,ablation, �,0.1406,0.0294,0.0058
도서관에서 주원과 시우가 쇼핑을 했습니다. 시우가 새로 산 책을 포장해서,420,1,5,7,8,10,20,22,30,31, 시, 주, 시, 시, 주, 주,circuit, 주,0.6211,0.6211,0.0007
놀이터에 하은과 지우가 앉아있었습니다. 지우는 자신이 아끼는 편지를 챙겨서,574,1,5,7,8,10,17,19,33,34, 지, 하, 지, 지, 하, 하,ablation, �,0.1133,0.0144,0.0135
백화점에서 다은과 도윤가 공부를 하고 있었습니다. 갑자기 도윤가 장난감을 집어 들고는,288,1,5,7,8,10,22,24,33,34, 도, 다, 도, 도, 다, 다,ablation, �,0.1426,0.0435,0.0171
학교에 서준과 민수가 함께 도착했습니다. 민수는 미리 준비한 사과를 내밀며,105,1,3,5,14,17,14,17,27,28, �, 서, �, �, 서, 서,ablation," """,0.1865,0.1367,0.0
해변에 수진과 민수가 앉아있었습니다. 민수는 자신이 아끼는 편지를 챙겨서,594,1,4,6,16,19,16,19,33,34, �, 수, �, �, 수, 수,ablation, 해,0.1436,0.105,0.0
백화점에서 성민과 영희가 게임을 했습니다. 벌칙으로 영희가 열쇠를 건네며,889,1,5,7,8,10,22,24,30,31, 영, 성, 영, 영, 성, 성,ablation," """,0.1826,0.1611,0.0317
영화관에서 서연과 지안가 게임을 했습니다. 벌칙으로 지안가 편지를 건네며,864,1,5,7,8,10,22,24,31,32, 지, 서, 지, 지, 서, 서,ablation, 서,0.0757,0.0757,0.0247
학교에서 유진과 도윤가 쇼핑을 했습니다. 도윤가 새로 산 사과를 포장해서,405,1,3,5,6,8,18,20,29,30, 도, 유, 도, 도, 유, 유,ablation, 주,0.123,0.0177,0.0051
카페에 서윤과 시우가 앉아있었습니다. 시우는 자신이 아끼는 책을 챙겨서,530,1,4,6,7,9,16,18,30,31, 시, 서, 시, 시, 서, 서,ablation, �,0.085,0.0115,0.0026
공원에서 민서와 서준가 게임을 했습니다. 벌칙으로 서준가 편지를 건네며,814,1,4,7,8,10,22,24,31,32, 서, �, 서, 서, �, �,ablation, �,0.061,0.061,0.0306
도서관에서 서현과 지호가 게임을 했습니다. 벌칙으로 지호가 공을 건네며,821,1,5,7,8,10,22,24,29,30, 지, 서, 지, 지, 서, 서,ablation, 도,0.4766,0.0732,0.0135
"어느 화창한 날, 영화관에서 수진과 서윤가 산책을 했습니다. 서윤가 바닥에서 편지를 주워서",364,1,13,15,16,18,27,29,39,40, 서, 수, 서, 서, 수, 수,eval, �,0.2461,0.0178,0.0167
영화관에서 하은과 서현가 놀고 있었습니다. 서현가 예쁜 공을 발견하고는,661,1,5,7,8,10,18,20,27,28, 서, 하, 서, 서, 하, 하,ablation, �,0.0693,0.0693,0.0047
도서관에 정훈과 시우가 방문했습니다. 시우는 기념품으로 산 책을 조심스럽게,920,1,5,7,8,10,14,16,29,30, 시, 정, 시, 시, 정, 정,ablation, 들,0.1748,0.0105,0.0004
놀이터에서 지안과 예준가 공부를 하고 있었습니다. 갑자기 예준가 장난감을 집어 들고는,278,1,5,7,8,10,22,24,33,34, 예, 지, 예, 예, 지, 지,circuit, �,0.127,0.0126,0.0152
도서관에 서윤과 도윤가 앉아있었습니다. 도윤는 자신이 아끼는 책을 챙겨서,520,1,5,7,8,10,17,19,31,32, 도, 서, 도, 도, 서, 서,ablation, 도,0.0618,0.02,0.0618
해변에서 다은과 서준가 이야기를 나누고 있었습니다. 서준가 책을 꺼내어,90,1,4,6,7,9,18,20,27,28, 서, 다, 서, 서, 다, 다,ablation, �,0.1484,0.0579,0.0069
"어느 화창한 날, 백화점에서 정훈과 서현가 산책을 했습니다. 서현가 바닥에서 사과를 주워서",385,1,15,17,18,20,29,31,40,41, 서, 정, 서, 서, 정, 정,eval, �,0.4668,0.0248,0.0008
"어느 화창한 날, 도서관에서 은지와 지민가 산책을 했습니다. 지민가 바닥에서 책을 주워서",320,1,14,17,18,20,29,31,39,40, 지, �, 지, 지, �, �,ablation, �,0.5391,0.5391,0.0304
백화점에 주원과 하준가 함께 도착했습니다. 하준는 미리 준비한 장난감을 내밀며,188,1,5,7,8,10,16,18,29,30, 하, 주, 하, 하, 주, 주,ablation, 주,0.3613,0.3613,0.0085
놀이터에 예준과 도윤가 함께 도착했습니다. 도윤는 미리 준비한 열쇠를 내밀며,179,1,5,7,8,10,16,18,28,29, 도, 예, 도, 도, 예, 예,ablation, 예,0.1006,0.1006,0.0649
백화점에 철수와 지호가 앉아있었습니다. 지호는 자신이 아끼는 공을 챙겨서,581,1,5,8,9,11,18,20,32,33, 지, �, 지, 지, �, �,ablation, �,0.1128,0.1128,0.0135
식당에 서윤과 민수가 방문했습니다. 민수는 기념품으로 산 사과를 조심스럽게,945,1,4,6,13,16,13,16,30,31, �, 서, �, �, 서, 서,eval, �,0.1177,0.0022,0.1177
도서관에서 예준과 지훈가 게임을 했습니다. 벌칙으로 지훈가 연필을 건네며,823,1,5,7,8,10,22,24,30,31, 지, 예, 지, 지, 예, 예,ablation, 도,0.0742,0.0613,0.0508
도서관에서 지호와 도윤가 이야기를 나누고 있었습니다. 도윤가 우산을 꺼내어,27,1,5,7,8,10,19,21,29,30, 도, 지, 도, 도, 지, 지,circuit, 지,0.375,0.375,0.0693
"어느 화창한 날, 병원에서 다은과 서윤가 산책을 했습니다. 서윤가 바닥에서 사과를 주워서",355,1,14,16,17,19,28,30,39,40, 서, 다, 서, 서, 다, 다,ablation, �,0.4727,0.053,0.0034
학교에서 하은과 예준가 게임을 했습니다. 벌칙으로 예준가 연필을 건네며,803,1,3,5,6,8,20,22,28,29, 예, 하, 예, 예, 하, 하,ablation, 하,0.165,0.165,0.0154
"어느 화창한 날, 병원에서 지호와 하준가 산책을 했습니다. 하준가 바닥에서 선물을 주워서",352,1,14,16,17,19,28,30,38,39, 하, 지, 하, 하, 지, 지,ablation, 지,0.1128,0.1128,0.0098
병원에서 하은과 예준가 쇼핑을 했습니다. 예준가 새로 산 사과를 포장해서,455,1,3,5,6,8,18,20,29,30, 예, 하, 예, 예, 하, 하,ablation, 주,0.1035,0.0278,0.0058
도서관에서 하은과 지우가 쇼핑을 했습니다. 지우가 새로 산 우산을 포장해서,427,1,5,7,8,10,20,22,31,32, 지, 하, 지, 지, 하, 하,circuit, 집,0.1084,0.0146,0.0129
"어느 화창한 날, 놀이터에서 지우와 주원가 산책을 했습니다. 주원가 바닥에서 장난감을 주워서",378,1,16,18,19,21,30,32,42,43, 주, 지, 주, 주, 지, 지,ablation, 지,0.208,0.208,0.0864
도서관에 성민과 수진가 함께 도착했습니다. 수진는 미리 준비한 장난감을 내밀며,128,1,5,7,8,10,16,18,29,30, 수, 성, 수, 수, 성, 성,circuit," """,0.1348,0.127,0.0134
"어느 화창한 날, 영화관에서 민지와 주원가 산책을 했습니다. 주원가 바닥에서 우산을 주워서",367,1,13,16,17,19,28,30,39,40, 주, �, 주, 주, �, �,ablation, 주,0.0732,0.0,0.0732
"어느 화창한 날, 도서관에서 서준과 지훈가 산책을 했습니다. 지훈가 바닥에서 열쇠를 주워서",329,1,14,16,17,19,28,30,39,40, 지, 서, 지, 지, 서, 서,ablation, 열,0.1494,0.0079,0.0708
백화점에서 지안과 하준가 쇼핑을 했습니다. 하준가 새로 산 사과를 포장해서,485,1,5,7,8,10,20,22,31,32, 하, 지, 하, 하, 지, 지,eval, �,0.1631,0.0142,0.0046
조용한 도서관에서 서연과 지안가 식사를 마쳤습니다. 지안가 가방에서 공을 꺼내더니,721,1,8,10,11,13,21,23,34,35, 지, 서, 지, 지, 서, 서,ablation,",",0.0586,0.0312,0.0203
도서관에서 지호와 도윤가 게임을 했습니다. 벌칙으로 도윤가 장난감을 건네며,828,1,5,7,8,10,22,24,31,32, 도, 지, 도, 도, 지, 지,ablation, 지,0.1406,0.1406,0.0708
백화점에서 주원과 지훈가 게임을 했습니다. 벌칙으로 지훈가 장난감을 건네며,888,1,5,7,8,10,22,24,31,32, 지, 주, 지, 지, 주, 주,ablation, 주,0.1572,0.1572,0.0166
카페에서 지민과 예준가 놀고 있었습니다. 예준가 예쁜 지갑을 발견하고는,636,1,4,6,7,9,17,19,27,28, 예, 지, 예, 예, 지, 지,ablation, 지,0.2598,0.2598,0.0114
영화관에서 하은과 지안가 이야기를 나누고 있었습니다. 지안가 연필을 꺼내어,63,1,5,7,8,10,19,21,29,30, 지, 하, 지, 지, 하, 하,ablation, 하,0.2148,0.2148,0.0078
해변에 영희와 지민가 앉아있었습니다. 지민는 자신이 아끼는 편지를 챙겨서,594,1,4,6,7,9,16,18,32,33, 지, 영, 지, 지, 영, 영,ablation, 영,0.1631,0.1631,0.0104
영화관에서 서연과 지안가 게임을 했습니다. 벌칙으로 지안가 장난감을 건네며,868,1,5,7,8,10,22,24,31,32, 지, 서, 지, 지, 서, 서,ablation, 서,0.0742,0.0742,0.0327
식당에서 재민과 민서가 놀고 있었습니다. 민서가 예쁜 편지를 발견하고는,644,1,4,6,7,10,18,21,30,31, �, 재, �, �, 재, 재,ablation, 재,0.1377,0.1377,0.0
공원에서 성민과 상철가 게임을 했습니다. 벌칙으로 상철가 선물을 건네며,812,1,4,6,7,9,21,23,28,29, 상, 성, 상, 상, 성, 성,eval, 성,0.0815,0.0815,0.041
카페에 지호와 민수가 함께 도착했습니다. 민수는 미리 준비한 편지를 내밀며,134,1,4,6,15,18,15,18,29,30, �, 지, �, �, 지, 지,ablation, 지,0.2383,0.2383,0.0
공원에서 민서와 서윤가 이야기를 나누고 있었습니다. 서윤가 책을 꺼내어,10,1,4,7,8,10,19,21,28,29, 서, �, 서, 서, �, �,ablation, �,0.2031,0.2031,0.0051
"어느 화창한 날, 공원에서 영호와 서연가 산책을 했습니다. 서연가 바닥에서 사과를 주워서",315,1,13,15,16,18,27,29,38,39, 서, 영, 서, 서, 영, 영,ablation, �,0.3477,0.1748,0.0039
영화관에서 시우와 서준가 게임을 했습니다. 벌칙으로 서준가 지갑을 건네며,866,1,5,7,8,10,22,24,30,31, 서, 시, 서, 서, 시, 시,ablation, 시,0.0898,0.0898,0.0481
"어느 화창한 날, 영화관에서 민서와 시우가 산책을 했습니다. 시우가 바닥에서 연필을 주워서",363,1,13,16,17,19,28,30,39,40, 시, �, 시, 시, �, �,ablation, �,0.1074,0.1074,0.0165
식당에서 영희와 서연가 놀고 있었습니다. 서연가 예쁜 책을 발견하고는,640,1,4,6,7,9,17,19,26,27, 서, 영, 서, 서, 영, 영,ablation, 영,0.1221,0.1221,0.0155
도서관에서 다은과 서연가 공부를 하고 있었습니다. 갑자기 서연가 사과를 집어 들고는,225,1,5,7,8,10,22,24,32,33, 서, 다, 서, 서, 다, 다,ablation, 도,0.3125,0.0226,0.0012
해변에서 예준과 도윤가 쇼핑을 했습니다. 도윤가 새로 산 연필을 포장해서,493,1,4,6,7,9,19,21,30,31, 도, 예, 도, 도, 예, 예,ablation, 주,0.1436,0.0564,0.0126
조용한 식당에서 동현과 하은가 식사를 마쳤습니다. 하은가 가방에서 장난감을 꺼내더니,748,1,8,10,11,13,21,23,36,37, 하, 동, 하, 하, 동, 동,ablation, 동,0.2578,0.2578,0.0239
카페에서 예준과 서준가 공부를 하고 있었습니다. 갑자기 서준가 우산을 집어 들고는,237,1,4,6,7,9,21,23,31,32, 서, 예, 서, 서, 예, 예,ablation, 집,0.1748,0.0022,0.0112
해변에 예준과 지훈가 방문했습니다. 지훈는 기념품으로 산 지갑을 조심스럽게,996,1,4,6,7,9,13,15,29,30, 지, 예, 지, 지, 예, 예,ablation, �,0.0942,0.005,0.0537
도서관에서 동현과 지안가 게임을 했습니다. 벌칙으로 지안가 공을 건네며,821,1,5,7,8,10,22,24,29,30, 지, 동, 지, 지, 동, 동,circuit, 도,0.0786,0.0396,0.0308
공원에서 수진과 서연가 놀고 있었습니다. 서연가 예쁜 편지를 발견하고는,614,1,4,6,7,9,17,19,28,29, 서, 수, 서, 서, 수, 수,circuit, �,0.0723,0.0723,0.03
도서관에 윤서와 동현가 방문했습니다. 동현는 기념품으로 산 선물을 조심스럽게,922,1,5,8,9,11,15,17,30,31, 동, �, 동, 동, �, �,eval, 들,0.0811,0.0,0.0002
백화점에서 하준과 시우가 쇼핑을 했습니다. 시우가 새로 산 지갑을 포장해서,486,1,5,7,8,10,20,22,31,32, 시, 하, 시, 시, 하, 하,circuit, 주,0.1504,0.0625,0.0018
조용한 공원에서 유진과 재민가 식사를 마쳤습니다. 재민가 가방에서 책을 꺼내더니,710,1,7,9,10,12,20,22,33,34, 재, 유, 재, 재, 유, 유,ablation,",",0.054,0.0198,0.0447
식당에 서윤과 하준가 함께 도착했습니다. 하준는 미리 준비한 사과를 내밀며,145,1,4,6,7,9,15,17,27,28, 하, 서, 하, 하, 서, 서,ablation, 서,0.1865,0.1865,0.0077
카페에 서준과 민수가 앉아있었습니다. 민수는 자신이 아끼는 책을 챙겨서,530,1,4,6,16,19,16,19,31,32, �, 서, �, �, 서, 서,ablation, �,0.0908,0.0148,0.0908
조용한 식당에서 지호와 도윤가 식사를 마쳤습니다. 도윤가 가방에서 우산을 꺼내더니,747,1,8,10,11,13,21,23,35,36, 도, 지, 도, 도, 지, 지,ablation, 우,0.1367,0.0732,0.0305
조용한 공원에서 도윤과 서준가 식사를 마쳤습니다. 서준가 가방에서 지갑을 꺼내더니,716,1,7,9,10,12,20,22,34,35, 서, 도, 서, 서, 도, 도,ablation, 지,0.1152,0.0101,0.0129
학교에 예준과 도윤가 함께 도착했습니다. 도윤는 미리 준비한 선물을 내밀며,102,1,3,5,6,8,14,16,25,26, 도, 예, 도, 도, 예, 예,ablation, 예,0.3105,0.3105,0.0327
"어느 화창한 날, 공원에서 지우와 서연가 산책을 했습니다. 서연가 바닥에서 사과를 주워서",315,1,13,15,16,18,27,29,38,39, 서, 지, 서, 서, 지, 지,ablation, �,0.3984,0.1465,0.0047
놀이터에 서윤과 지호가 앉아있었습니다. 지호는 자신이 아끼는 우산을 챙겨서,577,1,5,7,8,10,17,19,32,33, 지, 서, 지, 지, 서, 서,ablation, �,0.0933,0.0303,0.0104
놀이터에 시우와 민수가 방문했습니다. 민수는 기념품으로 산 장난감을 조심스럽게,978,1,5,7,14,17,14,17,32,33, �, 시, �, �, 시, 시,ablation, 들,0.2539,0.0005,0.0
카페에서 철수와 지훈가 쇼핑을 했습니다. 지훈가 새로 산 책을 포장해서,430,1,4,7,8,10,20,22,30,31, 지, �, 지, 지, �, �,ablation, 주,0.0957,0.0,0.0069
백화점에서 다은과 지호가 게임을 했습니다. 벌칙으로 지호가 지갑을 건네며,886,1,5,7,8,10,22,24,30,31, 지, 다, 지, 지, 다, 다,ablation," """,0.1738,0.0771,0.0118
놀이터에서 서연과 지안가 놀고 있었습니다. 지안가 예쁜 편지를 발견하고는,674,1,5,7,8,10,18,20,29,30, 지, 서, 지, 지, 서, 서,ablation, 서,0.0889,0.0889,0.0393
도서관에 지민과 도윤가 방문했습니다. 도윤는 기념품으로 산 장난감을 조심스럽게,928,1,5,7,8,10,14,16,31,32, 도, 지, 도, 도, 지, 지,ablation, 들,0.1865,0.0197,0.0011
조용한 놀이터에서 재민과 지호가 식사를 마쳤습니다. 지호가 가방에서 사과를 꺼내더니,775,1,10,12,13,15,23,25,37,38, 지, 재, 지, 지, 재, 재,circuit, 재,0.1816,0.1816,0.0103
영화관에서 영호와 서준가 쇼핑을 했습니다. 서준가 새로 산 우산을 포장해서,467,1,5,7,8,10,20,22,31,32, 서, 영, 서, 서, 영, 영,eval, 주,0.1074,0.0272,0.0022
백화점에서 서연과 지안가 놀고 있었습니다. 지안가 예쁜 공을 발견하고는,681,1,5,7,8,10,18,20,27,28, 지, 서, 지, 지, 서, 서,circuit, �,0.0752,0.0294,0.0294
학교에 시우와 지훈가 방문했습니다. 지훈는 기념품으로 산 우산을 조심스럽게,907,1,3,5,6,8,12,14,28,29, 지, 시, 지, 지, 시, 시,ablation, 들,0.2246,0.0004,0.0184
백화점에 서연과 예준가 앉아있었습니다. 예준는 자신이 아끼는 책을 챙겨서,580,1,5,7,8,10,17,19,31,32, 예, 서, 예, 예, 서, 서,ablation, 들,0.0947,0.0255,0.0037
카페에서 민지와 예준가 게임을 했습니다. 벌칙으로 예준가 편지를 건네며,834,1,4,7,8,10,22,24,31,32, 예, �, 예, 예, �, �,ablation, �,0.0581,0.0581,0.0129
병원에 서연과 지호가 함께 도착했습니다. 지호는 미리 준비한 책을 내밀며,150,1,3,5,6,8,14,16,25,26, 지, 서, 지, 지, 서, 서,ablation, 서,0.1553,0.1553,0.0113
"어느 화창한 날, 병원에서 은지와 서현가 산책을 했습니다. 서현가 바닥에서 우산을 주워서",357,1,14,17,18,20,29,31,40,41, 서, �, 서, 서, �, �,ablation, �,0.0505,0.0505,0.0106
해변에서 수진과 도윤가 쇼핑을 했습니다. 도윤가 새로 산 우산을 포장해서,497,1,4,6,7,9,19,21,30,31, 도, 수, 도, 도, 수, 수,ablation, 가져,0.1094,0.0229,0.009
도서관에서 정훈과 하준가 게임을 했습니다. 벌칙으로 하준가 선물을 건네며,822,1,5,7,8,10,22,24,29,30, 하, 정, 하, 하, 정, 정,ablation, 정,0.0708,0.0708,0.0378
식당에서 지안과 예준가 이야기를 나누고 있었습니다. 예준가 연필을 꺼내어,43,1,4,6,7,9,18,20,28,29, 예, 지, 예, 예, 지, 지,ablation, 그,0.0928,0.0564,0.0104
백화점에 수진과 예준가 방문했습니다. 예준는 기념품으로 산 편지를 조심스럽게,984,1,5,7,8,10,14,16,31,32, 예, 수, 예, 예, 수, 수,ablation, 들,0.1001,0.0444,0.0032
학교에서 다은과 예준가 게임을 했습니다. 벌칙으로 예준가 우산을 건네며,807,1,3,5,6,8,20,22,28,29, 예, 다, 예, 예, 다, 다,ablation, �,0.0623,0.0167,0.0157
해변에 하준과 도윤가 함께 도착했습니다. 도윤는 미리 준비한 장난감을 내밀며,198,1,4,6,7,9,15,17,28,29, 도, 하, 도, 도, 하, 하,ablation, 하,0.2178,0.2178,0.0664
"어느 화창한 날, 도서관에서 지호와 서준가 산책을 했습니다. 서준가 바닥에서 선물을 주워서",322,1,14,16,17,19,28,30,38,39, 서, 지, 서, 서, 지, 지,ablation, 지,0.1318,0.1318,0.007
조용한 학교에서 지우와 서연가 식사를 마쳤습니다. 서연가 가방에서 연필을 꺼내더니,703,1,8,10,11,13,21,23,35,36, 서, 지, 서, 서, 지, 지,ablation, 지,0.1914,0.1914,0.013
"어느 화창한 날, 영화관에서 서연과 시우가 산책을 했습니다. 시우가 바닥에서 선물을 주워서",362,1,13,15,16,18,27,29,37,38, 시, 서, 시, 시, 서, 서,ablation, 서,0.2002,0.2002,0.0154
백화점에서 예준과 지훈가 게임을 했습니다. 벌칙으로 지훈가 선물을 건네며,882,1,5,7,8,10,22,24,29,30, 지, 예, 지, 지, 예, 예,ablation, 지,0.0527,0.0496,0.0527
식당에서 서현과 하준가 놀고 있었습니다. 하준가 예쁜 책을 발견하고는,640,1,4,6,7,9,17,19,26,27, 하, 서, 하, 하, 서, 서,ablation, 서,0.0767,0.0767,0.0161
공원에서 하린과 재민가 공부를 하고 있었습니다. 갑자기 재민가 장난감을 집어 들고는,218,1,4,6,7,9,21,23,32,33, 재, 하, 재, 재, 하, 하,ablation, �,0.1216,0.0447,0.0106
학교에서 서윤과 지호가 게임을 했습니다. 벌칙으로 지호가 사과를 건네며,805,1,3,5,6,8,20,22,28,29, 지, 서, 지, 지, 서, 서,ablation, 게,0.1279,0.1206,0.0253
공원에서 다은과 서준가 쇼핑을 했습니다. 서준가 새로 산 지갑을 포장해서,416,1,4,6,7,9,19,21,30,31, 서, 다, 서, 서, 다, 다,ablation, 주,0.1367,0.0072,0.001
카페에 성민과 다은가 앉아있었습니다. 다은는 자신이 아끼는 우산을 챙겨서,537,1,4,6,7,9,16,18,31,32, 다, 성, 다, 다, 성, 성,ablation, �,0.1079,0.0156,0.0226
영화관에서 지우와 주원가 놀고 있었습니다. 주원가 예쁜 선물을 발견하고는,662,1,5,7,8,10,18,20,27,28, 주, 지, 주, 주, 지, 지,ablation, 지,0.1709,0.1709,0.0432
병원에서 지안과 도윤가 이야기를 나누고 있었습니다. 도윤가 책을 꺼내어,50,1,3,5,6,8,17,19,26,27, 도, 지, 도, 도, 지, 지,ablation, 보,0.2656,0.0247,0.0075
조용한 학교에서 철수와 서연가 식사를 마쳤습니다. 서연가 가방에서 연필을 꺼내더니,703,1,8,11,12,14,22,24,36,37, 서, �, 서, 서, �, �,ablation, 연,0.1157,0.0,0.0115
도서관에서 철수와 도윤가 게임을 했습니다. 벌칙으로 도윤가 책을 건네며,820,1,5,8,9,11,23,25,30,31, 도, �, 도, 도, �, �,eval, 도,0.2402,0.0,0.2402
카페에서 윤서와 지호가 놀고 있었습니다. 지호가 예쁜 우산을 발견하고는,637,1,4,7,8,10,18,20,28,29, 지, �, 지, 지, �, �,ablation," """,0.167,0.0,0.0057
학교에 민서와 서연가 함께 도착했습니다. 서연는 미리 준비한 편지를 내밀며,104,1,3,6,7,9,15,17,28,29, 서, �, 서, 서, �, �,ablation, �,0.1338,0.1338,0.0052
백화점에서 하은과 서준가 게임을 했습니다. 벌칙으로 서준가 편지를 건네며,884,1,5,7,8,10,22,24,31,32, 서, 하, 서, 서, 하, 하,ablation, 하,0.0654,0.0654,0.0289
도서관에서 민지와 예준가 공부를 하고 있었습니다. 갑자기 예준가 우산을 집어 들고는,227,1,5,8,9,11,23,25,33,34, 예, �, 예, 예, �, �,ablation, �,0.1157,0.1157,0.0009
백화점에서 민서와 주원가 게임을 했습니다. 벌칙으로 주원가 공을 건네며,881,1,5,8,9,11,23,25,30,31, 주, �, 주, 주, �, �,ablation, �,0.0737,0.0737,0.0396
조용한 도서관에서 다은과 하은가 식사를 마쳤습니다. 하은가 가방에서 우산을 꺼내더니,727,1,8,10,11,13,21,23,35,36, 하, 다, 하, 하, 다, 다,ablation,",",0.1108,0.0132,0.0557
카페에서 은지와 지호가 이야기를 나누고 있었습니다. 지호가 장난감을 꺼내어,38,1,4,7,8,10,19,21,30,31, 지, �, 지, 지, �, �,eval, 보,0.1187,0.0,0.0038
해변에 도윤과 서준가 앉아있었습니다. 서준는 자신이 아끼는 책을 챙겨서,590,1,4,6,7,9,16,18,30,31, 서, 도, 서, 서, 도, 도,ablation, 가져,0.0757,0.0315,0.0021
도서관에서 영희와 예준가 이야기를 나누고 있었습니다. 예준가 우산을 꺼내어,27,1,5,7,8,10,19,21,29,30, 예, 영, 예, 예, 영, 영,ablation, 영,0.4766,0.4766,0.0023
해변에 주원과 하준가 앉아있었습니다. 하준는 자신이 아끼는 선물을 챙겨서,592,1,4,6,7,9,16,18,30,31, 하, 주, 하, 하, 주, 주,ablation, 주,0.6953,0.6953,0.001
공원에서 은지와 지안가 게임을 했습니다. 벌칙으로 지안가 사과를 건네며,815,1,4,7,8,10,22,24,30,31, 지, �, 지, 지, �, �,ablation, �,0.0596,0.0596,0.041
병원에서 서준과 지훈가 이야기를 나누고 있었습니다. 지훈가 선물을 꺼내어,52,1,3,5,6,8,17,19,26,27, 지, 서, 지, 지, 서, 서,ablation, 보,0.3633,0.0248,0.0067
"어느 화창한 날, 해변에서 예준과 지훈가 산책을 했습니다. 지훈가 바닥에서 선물을 주워서",392,1,13,15,16,18,27,29,37,38, 지, 예, 지, 지, 예, 예,ablation, 예,0.2188,0.2188,0.0295
놀이터에 유진과 주원가 함께 도착했습니다. 주원는 미리 준비한 연필을 내밀며,173,1,5,7,8,10,16,18,28,29, 주, 유, 주, 주, 유, 유,ablation," """,0.1445,0.1128,0.0134
영화관에서 하은과 서윤가 놀고 있었습니다. 서윤가 예쁜 연필을 발견하고는,663,1,5,7,8,10,18,20,28,29, 서, 하, 서, 서, 하, 하,ablation, 그,0.0986,0.082,0.0142
놀이터에서 지호와 시우가 게임을 했습니다. 벌칙으로 시우가 지갑을 건네며,876,1,5,7,8,10,22,24,30,31, 시, 지, 시, 시, 지, 지,ablation, 지,0.21,0.21,0.0152
병원에서 예준과 도윤가 놀고 있었습니다. 도윤가 예쁜 지갑을 발견하고는,656,1,3,5,6,8,16,18,26,27, 도, 예, 도, 도, 예, 예,ablation, 지,0.1475,0.1226,0.0176
영화관에 민지와 지민가 함께 도착했습니다. 지민는 미리 준비한 우산을 내밀며,167,1,5,8,9,11,17,19,29,30, 지, �, 지, 지, �, �,ablation, �,0.1167,0.1167,0.0203
도서관에서 윤서와 서윤가 놀고 있었습니다. 서윤가 예쁜 편지를 발견하고는,624,1,5,8,9,11,19,21,30,31, 서, �, 서, 서, �, �,ablation, 그,0.0771,0.0,0.0413
카페에 서윤과 지훈가 함께 도착했습니다. 지훈는 미리 준비한 장난감을 내밀며,138,1,4,6,7,9,15,17,28,29, 지, 서, 지, 지, 서, 서,eval, 서,0.1709,0.1709,0.0192
"어느 화창한 날, 공원에서 하은과 지호가 산책을 했습니다. 지호가 바닥에서 연필을 주워서",313,1,13,15,16,18,27,29,38,39, 지, 하, 지, 지, 하, 하,ablation, 하,0.1406,0.1406,0.0518
학교에서 서연과 도윤가 쇼핑을 했습니다. 도윤가 새로 산 우산을 포장해서,407,1,3,5,6,8,18,20,29,30, 도, 서, 도, 도, 서, 서,ablation, 가져,0.1377,0.006,0.005
도서관에 서현과 예준가 앉아있었습니다. 예준는 자신이 아끼는 연필을 챙겨서,523,1,5,7,8,10,17,19,32,33, 예, 서, 예, 예, 서, 서,circuit, �,0.0493,0.0117,0.0055
공원에서 서연과 지훈가 놀고 있었습니다. 지훈가 예쁜 열쇠를 발견하고는,619,1,4,6,7,9,17,19,27,28, 지, 서, 지, 지, 서, 서,ablation, �,0.0547,0.0332,0.0275
영화관에서 예린과 영호가 쇼핑을 했습니다. 영호가 새로 산 지갑을 포장해서,466,1,5,7,8,10,20,22,31,32, 영, 예, 영, 영, 예, 예,ablation, 집,0.1484,0.0747,0.0292
놀이터에서 우진과 예준가 공부를 하고 있었습니다. 갑자기 예준가 장난감을 집어 들고는,278,1,5,7,8,10,22,24,33,34, 예, 우, 예, 예, 우, 우,ablation, �,0.1436,0.1348,0.0092
카페에 영호와 서현가 방문했습니다. 서현는 기념품으로 산 선물을 조심스럽게,932,1,4,6,7,9,13,15,28,29, 서, 영, 서, 서, 영, 영,circuit, 들,0.0908,0.0042,0.0011
공원에서 서연과 주원가 놀고 있었습니다. 주원가 예쁜 편지를 발견하고는,614,1,4,6,7,9,17,19,28,29, 주, 서, 주, 주, 서, 서,ablation, 서,0.1826,0.1826,0.0811
공원에 윤서와 영호가 함께 도착했습니다. 영호는 미리 준비한 우산을 내밀며,117,1,4,7,8,10,16,18,28,29, 영, �, 영, 영, �, �,circuit, �,0.4199,0.4199,0.0135
