prompt,prompt_id,prefix,IO,and,S1,S1+1,action1,S2,action2,to,length,wrong_token,correct_token,S1_token,S2_token,IO_token,label,split,top_answer,top_answer_prob,correct_prob,wrong_prob
"Después del almuerzo, Marcos y Kimberly fueron a la oficina. Ivan le dio un bocadillo a",687,1,8,9,10,11,12,17,18,25,26, Alan, Diana, Alan, Alan, Diana, Diana,circuit, Marcos,0.6406,0.0004,0.0002
"Entonces, Max y Michelle tuvieron una larga discusión, y después Courtney le dijo a",307,1,4,5,6,7,8,19,20,22,23, Ana, Juan, Ana, Ana, Juan, Juan,ablation, Max,0.3477,0.0004,0.0003
"Cuando Michelle y Felix consiguieron un beso en al jardín, Sean decidió dárselo a",393,1,3,4,5,6,7,18,19,25,26, Laura, Kevin, Laura, Laura, Kevin, Kevin,ablation, su,0.1562,0.0015,0.0017
"Entonces, Justin y Victor se divirtieron mucho en al hospital. Erica le dio un bocadillo a",103,1,4,5,6,7,8,16,17,24,25, María, Bruno, María, María, Bruno, Bruno,circuit, Justin,0.5352,0.0,0.0001
"Entonces, Luis y Eva tuvieron una larga discusión, y después Lucas le dijo a",295,1,4,5,6,7,8,19,20,22,23, Paula, Alison, Paula, Paula, Alison, Alison,ablation, su,0.2656,0.0,0.0005
"Después del almuerzo, Kimberly y Daniel fueron al restaurante. Pablo le dio un hueso a",658,1,8,9,10,11,12,16,17,22,23, Paula, Kevin, Paula, Paula, Kevin, Kevin,ablation, su,0.2207,0.0007,0.0002
"Cuando Erica y Diego consiguieron un balón en al hospital, David decidió dárselo a",419,1,3,4,5,6,7,16,17,23,24, Sergio, Kelly, Sergio, Sergio, Kelly, Kelly,ablation, su,0.1875,0.0001,0.0013
a la oficina al que fueron Leo y Eva tenía un ordenador. Ivan se lo dio a,876,1,8,9,10,11,12,16,17,20,21, Juan, Amanda, Juan, Juan, Amanda, Amanda,ablation, Leo,0.3789,0.0001,0.0013
"Entonces, Gloria y Elena se divirtieron mucho en a la tienda. Ricardo le dio un refresco a",70,1,4,5,6,7,8,18,19,24,25, Kelly, Gabriel, Kelly, Kelly, Gabriel, Gabriel,ablation, Gloria,0.3281,0.0005,0.0
"Entonces, Lisa y Bradley se divirtieron mucho en a la casa. Joel le dio un refresco a",118,1,4,5,6,7,8,17,18,23,24, Oscar, Roberto, Oscar, Oscar, Roberto, Roberto,ablation, Lisa,0.5977,0.0,0.0
"Después del almuerzo, Michelle y Dustin fueron a la tienda. Ricardo le dio un balón a",643,1,8,9,10,11,12,17,18,23,24, Kelly, Jeffrey, Kelly, Kelly, Jeffrey, Jeffrey,ablation, Michelle,0.457,0.0001,0.0001
"Más tarde, Pedro y Lindsay fueron a la casa. Julia le dio un ordenador a",756,1,5,6,7,8,9,13,14,19,20, Gabriel, Jonathan, Gabriel, Gabriel, Jonathan, Jonathan,ablation, Pedro,0.4941,0.0001,0.0002
"Mientras Sean y Bradley trabajaban en al hospital, Lucas le dio un refresco a",550,1,3,4,5,6,7,12,13,18,19, Oscar, Daniel, Oscar, Oscar, Daniel, Daniel,ablation, un,0.0806,0.001,0.0001
"Entonces, Sean y Miguel tuvieron una larga discusión, y después Courtney le dijo a",309,1,4,5,6,7,8,19,20,22,23, Laura, Jaime, Laura, Laura, Jaime, Jaime,ablation, Sean,0.3906,0.0005,0.002
"Después del almuerzo, Bryan y Samantha fueron a la estación. David le dio un hueso a",698,1,8,9,10,11,12,17,18,23,24, Elena, Shannon, Elena, Elena, Shannon, Shannon,eval, Bryan,0.4863,0.0,0.0001
"Mientras Luis y Jonathan trabajaban en a la estación, Lucas le dio un collar a",573,1,3,4,5,6,7,14,15,19,20, Ana, Travis, Ana, Ana, Travis, Travis,ablation, Luis,0.1387,0.0,0.0054
"Más tarde, Carlos y Paula fueron a la casa. Antonio le dio un hueso a",754,1,5,6,7,8,9,13,14,19,20, Ana, Martin, Ana, Ana, Martin, Martin,ablation, Carlos,0.4355,0.0001,0.0004
Los amigos Juan y Miguel encontraron un anillo en a la oficina. Bradley se lo dio a,936,1,3,4,5,6,7,17,18,21,22, Gabriel, Bruno, Gabriel, Gabriel, Bruno, Bruno,ablation, Juan,0.2852,0.0002,0.0003
Los amigos Hugo y Juan encontraron un beso en a la estación. Alicia se lo dio a,953,1,3,4,5,6,7,17,18,21,22, Jeffrey, Samuel, Jeffrey, Jeffrey, Samuel, Samuel,ablation, Juan,0.1914,0.0003,0.0
"Entonces, Michelle y Felix se divirtieron mucho en a la casa. Bryan le dio un ordenador a",116,1,4,5,6,7,8,17,18,23,24, Alan, Carmen, Alan, Alan, Carmen, Carmen,ablation, Michelle,0.4941,0.0,0.0001
"Mientras Brian y Erin trabajaban en a la escuela, Luis le dio un balón a",539,1,3,4,5,6,7,14,15,20,21, Kristen, Amanda, Kristen, Kristen, Amanda, Amanda,ablation, Brian,0.3926,0.0005,0.0002
"Cuando Jonathan y Antonio consiguieron un hueso en a la tienda, Erica decidió dar el objeto a",450,1,3,4,5,6,7,18,19,25,26, Rosa, Rafael, Rosa, Rosa, Rafael, Rafael,ablation, su,0.2441,0.0005,0.0004
al hospital al que fueron Alison y Kimberly tenía un collar. Lindsay se lo dio a,869,1,6,7,8,9,10,13,14,17,18, Elena, Roberto, Elena, Elena, Roberto, Roberto,ablation, Alison,0.3066,0.0,0.0002
"Entonces, Megan y Daniel tuvieron una larga discusión. Después Eva le dijo a",788,1,4,5,6,7,8,18,19,21,22, Samuel, Diego, Samuel, Samuel, Diego, Diego,ablation, Megan,0.4336,0.0002,0.0017
"Entonces, Ricardo y Gloria fueron a la tienda. Courtney le dio un refresco a",6,1,4,5,6,7,8,13,14,19,20, Kelly, Paula, Kelly, Kelly, Paula, Paula,ablation, Ricardo,0.6016,0.0002,0.0
"Entonces, Julia y Manuel estaban pensando en ir a la escuela. David quería darle un hueso a",218,1,4,5,6,7,8,18,19,26,27, Alejandro, Alison, Alejandro, Alejandro, Alison, Alison,ablation, su,0.3105,0.0,0.0
"Entonces, Sean y Diego fueron a la escuela. Melissa le dio un beso a",25,1,4,5,6,7,8,13,14,19,20, Laura, Kevin, Laura, Laura, Kevin, Kevin,ablation, Sean,0.3438,0.0016,0.0007
"Después de que Jesse y Amanda fueran a la tienda, Pedro le dio un ordenador a",324,1,5,6,7,8,9,15,16,21,22, Martin, Victor, Martin, Martin, Victor, Victor,ablation, Jesse,0.2559,0.0002,0.0003
"Después de que Lucas y Erin fueran al jardín, Ivan le dio un anillo a",328,1,5,6,7,8,9,15,16,21,22, Sergio, Dustin, Sergio, Sergio, Dustin, Dustin,circuit, Lucas,0.168,0.0001,0.0002
"Después de que Jennifer y Megan fueran a la casa, Alicia le dio un balón a",371,1,5,6,7,8,9,14,15,20,21, Isabel, Clara, Isabel, Isabel, Clara, Clara,ablation, Jennifer,0.4355,0.0002,0.0001
"Entonces, Samantha y Gloria se divirtieron mucho en al jardín. Pedro le dio un hueso a",74,1,4,5,6,7,8,18,19,24,25, Laura, Carmen, Laura, Laura, Carmen, Carmen,ablation, su,0.1455,0.0004,0.0004
"Entonces, Ricardo y Clara se divirtieron mucho en al restaurante. Leo le dio un balón a",83,1,4,5,6,7,8,17,18,23,24, Gabriel, Roberto, Gabriel, Gabriel, Roberto, Roberto,eval, Ricardo,0.3262,0.0034,0.0002
"Cuando David y Marcos consiguieron un bocadillo en a la casa, Hector decidió dar el objeto a",503,1,3,4,5,6,7,19,20,26,27, Oscar, Carmen, Oscar, Oscar, Carmen, Carmen,ablation, su,0.1201,0.0009,0.0014
"Entonces, Megan y Samantha fueron al restaurante. Sean le dio un ordenador a",20,1,4,5,6,7,8,12,13,18,19, Daniel, Amanda, Daniel, Daniel, Amanda, Amanda,ablation, Megan,0.5547,0.0007,0.0003
"Después del almuerzo, Pedro y Isabel fueron a la oficina. Luis le dio un hueso a",682,1,8,9,10,11,12,17,18,23,24, Paula, Alejandro, Paula, Paula, Alejandro, Alejandro,ablation, Pedro,0.625,0.0001,0.0002
"Después del almuerzo, Pedro y Sara fueron a la tienda. Ricardo le dio un hueso a",642,1,8,9,10,11,12,17,18,23,24, Sergio, Victor, Sergio, Sergio, Victor, Victor,eval, Pedro,0.6836,0.0001,0.0002
"Entonces, Sara y Samantha fueron a la oficina. Nicole le dio un refresco a",46,1,4,5,6,7,8,13,14,19,20, Hugo, Alison, Hugo, Hugo, Alison, Alison,ablation, Sara,0.707,0.0,0.0
"Cuando Hector y Julia consiguieron un bocadillo en a la casa, Joel decidió dárselo a",439,1,3,4,5,6,7,19,20,26,27, Bradley, Lucas, Bradley, Bradley, Lucas, Lucas,circuit, su,0.2949,0.0012,0.0001
"Mientras Travis y Kevin iban al hospital, Joel le dio un anillo a",608,1,3,4,5,6,7,11,12,17,18, María, Rafael, María, María, Rafael, Rafael,ablation, su,0.062,0.0001,0.0011
"Entonces, Cody y Samuel tuvieron una larga discusión, y después Miguel le dijo a",286,1,4,5,6,7,8,19,20,22,23, Eric, Carmen, Eric, Eric, Carmen, Carmen,ablation, Cody,0.3203,0.0002,0.0004
"Después de que Nicole y Erin fueran al restaurante, Joel le dio un ordenador a",340,1,5,6,7,8,9,14,15,20,21, Martin, Kenneth, Martin, Martin, Kenneth, Kenneth,ablation, Nicole,0.4941,0.0001,0.0002
"Mientras Clara y Gloria iban a la escuela, Lisa le dio un hueso a",602,1,3,4,5,6,7,13,14,19,20, Kelly, Andrea, Kelly, Kelly, Andrea, Andrea,ablation, su,0.1738,0.0001,0.0001
al hospital al que fueron Erin y Justin tenía un refresco. Marcos se lo dio a,870,1,6,7,8,9,10,14,15,18,19, Carmen, Kimberly, Carmen, Carmen, Kimberly, Kimberly,circuit, Justin,0.418,0.0,0.0001
a la escuela al que fueron Jesse y Justin tenía un refresco. Alicia se lo dio a,862,1,8,9,10,11,12,16,17,20,21, Kenneth, Antonio, Kenneth, Kenneth, Antonio, Antonio,eval, Justin,0.4512,0.0002,0.0
"Después del almuerzo, Sara y Travis fueron al jardín. Ricardo le dio un refresco a",654,1,8,9,10,11,12,17,18,23,24, Roberto, Kimberly, Roberto, Roberto, Kimberly, Kimberly,ablation, Sara,0.6758,0.0,0.0001
"Cuando Tiffany y Brian consiguieron un collar en a la tienda, David decidió dárselo a",389,1,3,4,5,6,7,17,18,24,25, Jeffrey, Gloria, Jeffrey, Jeffrey, Gloria, Gloria,ablation, su,0.4473,0.0001,0.0001
"Entonces, Carmen y Jeffrey estaban pensando en ir a la estación. Michelle quería darle un refresco a",254,1,4,5,6,7,8,18,19,26,27, Alan, Oscar, Alan, Alan, Oscar, Oscar,ablation, su,0.25,0.0003,0.0003
"Mientras Amanda y Hugo trabajaban en a la oficina, Samantha le dio un hueso a",554,1,3,4,5,6,7,14,15,20,21, Lola, Jorge, Lola, Lola, Jorge, Jorge,ablation, su,0.2891,0.0004,0.0034
"Entonces, Clara y Victor tuvieron una larga discusión. Después Marcos le dijo a",812,1,4,5,6,7,8,18,19,21,22, Oscar, Rosa, Oscar, Oscar, Rosa, Rosa,ablation, Clara,0.5742,0.0003,0.0001
"Entonces, Kristen y Juan se divirtieron mucho en al jardín. Marcos le dio un beso a",73,1,4,5,6,7,8,18,19,24,25, Laura, Jaime, Laura, Laura, Jaime, Jaime,eval, Kristen,0.2852,0.0003,0.0022
"Entonces, Tiffany y Kimberly estaban pensando en ir a la estación. David quería darle un balón a",251,1,4,5,6,7,8,18,19,26,27, Jeffrey, Andrea, Jeffrey, Jeffrey, Andrea, Andrea,ablation, su,0.293,0.0008,0.0009
"Entonces, Samantha y Mario fueron a la tienda. Michelle le dio un ordenador a",4,1,4,5,6,7,8,13,14,19,20, Carmen, Alejandro, Carmen, Carmen, Alejandro, Alejandro,ablation, Samantha,0.373,0.0002,0.0003
"Cuando Clara y Gloria consiguieron un beso en a la estación, Marcos decidió dárselo a",441,1,3,4,5,6,7,18,19,25,26, Paula, Elena, Paula, Paula, Elena, Elena,ablation, su,0.1846,0.0023,0.002
"Entonces, Eva y Jesse tuvieron una larga discusión. Después Luis le dijo a",781,1,4,5,6,7,8,18,19,21,22, Felix, Jonathan, Felix, Felix, Jonathan, Jonathan,ablation, Eva,0.4473,0.0002,0.0001
"Entonces, Hugo y Victor tuvieron una larga discusión, y después David le dijo a",296,1,4,5,6,7,8,19,20,22,23, Sergio, María, Sergio, Sergio, María, María,ablation, Hugo,0.3574,0.0008,0.0004
"Entonces, Brian y José estaban pensando en ir a la estación. Joel quería darle un beso a",249,1,4,5,6,7,8,18,19,26,27, Kelly, Rafael, Kelly, Kelly, Rafael, Rafael,ablation, su,0.2373,0.0002,0.0007
"Entonces, Manuel y Sara se divirtieron mucho en a la oficina. Pedro le dio un hueso a",106,1,4,5,6,7,8,18,19,24,25, Oscar, Elena, Oscar, Oscar, Elena, Elena,ablation, Manuel,0.1406,0.0001,0.0008
"Entonces, Nicole y Paula fueron a la casa. Hector le dio un refresco a",54,1,4,5,6,7,8,12,13,18,19, Alan, María, Alan, Alan, María, María,ablation, Nicole,0.4473,0.0002,0.0001
"Entonces, Jennifer y Justin tuvieron una larga discusión, y después Marcos le dijo a",281,1,4,5,6,7,8,19,20,22,23, Martin, Kevin, Martin, Martin, Kevin, Kevin,ablation, Jennifer,0.4238,0.0008,0.0001
"Mientras Kimberly y Rafael iban a la oficina, Sean le dio un hueso a",618,1,3,4,5,6,7,13,14,19,20, Ana, Lola, Ana, Ana, Lola, Lola,circuit, su,0.1729,0.0019,0.0001
"Cuando Bryan y Daniel consiguieron un beso en a la tienda, Hector decidió dárselo a",385,1,3,4,5,6,7,18,19,25,26, Sergio, Carlos, Sergio, Sergio, Carlos, Carlos,eval, su,0.2217,0.0009,0.0009
"Más tarde, Sean y Andrea fueron a la oficina. Ivan le dio un beso a",745,1,5,6,7,8,9,14,15,20,21, Eric, José, Eric, Eric, José, José,ablation, Andrea,0.5586,0.0001,0.0003
"Mientras Eva y Megan iban a la oficina, Marcos le dio un collar a",621,1,3,4,5,6,7,13,14,18,19, Gabriel, Alison, Gabriel, Gabriel, Alison, Alison,ablation, su,0.1367,0.0002,0.0007
"Cuando Erin y Hugo consiguieron un anillo en al jardín, David decidió dar el objeto a",456,1,3,4,5,6,7,18,19,25,26, Sergio, Cody, Sergio, Sergio, Cody, Cody,ablation, su,0.2637,0.0,0.0009
"Después de que Miguel y Victor fueran a la escuela, Max le dio un collar a",349,1,5,6,7,8,9,15,16,20,21, Paula, Eric, Paula, Paula, Eric, Eric,ablation, su,0.2422,0.0001,0.0002
"Cuando Mario y Jorge consiguieron un collar en a la escuela, Vanessa decidió dárselo a",413,1,3,4,5,6,7,17,18,24,25, Eric, Samuel, Eric, Eric, Samuel, Samuel,ablation, su,0.3438,0.0002,0.0002
"Más tarde, Sean y Manuel fueron a la oficina. Courtney le dio un anillo a",744,1,5,6,7,8,9,14,15,20,21, Alejandro, Bradley, Alejandro, Alejandro, Bradley, Bradley,ablation, Sean,0.4609,0.0,0.0002
a la oficina al que fueron Marcos y Lindsay tenía un bocadillo. Erica se lo dio a,879,1,8,9,10,11,12,18,19,22,23, Sergio, Travis, Sergio, Sergio, Travis, Travis,ablation, Marcos,0.3691,0.0001,0.0002
"Mientras Julia y Erica trabajaban en a la casa, Courtney le dio un bocadillo a",567,1,3,4,5,6,7,13,14,21,22, Rosa, Megan, Rosa, Rosa, Megan, Megan,ablation, su,0.1611,0.0007,0.0002
"Entonces, Vanessa y Andrea fueron a la tienda. Tiffany le dio un refresco a",6,1,4,5,6,7,8,13,14,19,20, Oscar, Carmen, Oscar, Oscar, Carmen, Carmen,ablation, Vanessa,0.4707,0.0001,0.0
"Entonces, Bryan y Alison estaban trabajando en al hospital. Leo decidió darle un collar a",165,1,4,5,6,7,8,15,16,23,24, Gabriel, Kenneth, Gabriel, Gabriel, Kenneth, Kenneth,ablation, su,0.2324,0.0,0.0002
"Más tarde, Jesse y Bryan fueron a la tienda. Hector le dio un refresco a",710,1,5,6,7,8,9,14,15,20,21, Juan, Kristen, Juan, Juan, Kristen, Kristen,ablation, Bryan,0.3203,0.0,0.0028
"Después de que Brian y Mario fueran a la estación, Cristina le dio un balón a",379,1,5,6,7,8,9,15,16,21,22, Rosa, Daniel, Rosa, Rosa, Daniel, Daniel,ablation, Brian,0.5469,0.0008,0.0001
"Entonces, Kristen y Kenneth tuvieron una larga discusión. Después Brian le dijo a",801,1,4,5,6,7,8,18,19,21,22, Gabriel, Dustin, Gabriel, Gabriel, Dustin, Dustin,ablation, Kristen,0.4609,0.0001,0.0
"Más tarde, Manuel y Justin fueron a la tienda. Joel le dio un collar a",709,1,5,6,7,8,9,14,15,19,20, Jeffrey, Gloria, Jeffrey, Jeffrey, Gloria, Gloria,circuit, Justin,0.3008,0.0002,0.0001
a la casa al que fueron Clara y Pablo tenía un collar. Jennifer se lo dio a,885,1,7,8,9,10,11,14,15,18,19, Sergio, Victor, Sergio, Sergio, Victor, Victor,circuit, Pablo,0.2598,0.0001,0.0005
"Después del almuerzo, Sara y Clara fueron al restaurante. Ivan le dio un beso a",657,1,8,9,10,11,12,16,17,22,23, Eric, Pablo, Eric, Eric, Pablo, Pablo,ablation, Sara,0.5977,0.0002,0.0001
"Entonces, Julia y Michelle se divirtieron mucho en a la escuela. Courtney le dio un hueso a",90,1,4,5,6,7,8,18,19,24,25, Oscar, Kevin, Oscar, Oscar, Kevin, Kevin,ablation, Julia,0.2949,0.0004,0.0004
"Entonces, Jorge y Cody tuvieron una larga discusión, y después Leo le dijo a",312,1,4,5,6,7,8,19,20,22,23, Alan, Jaime, Alan, Alan, Jaime, Jaime,ablation, Cody,0.3203,0.0002,0.0003
"Mientras Sean y Lindsay trabajaban en al hospital, David le dio un anillo a",544,1,3,4,5,6,7,12,13,18,19, Alan, Roberto, Alan, Alan, Roberto, Roberto,ablation, Lindsay,0.5586,0.0,0.0002
"Mientras Lucas y Gloria iban a la escuela, Hector le dio un balón a",603,1,3,4,5,6,7,13,14,19,20, Laura, Martin, Laura, Laura, Martin, Martin,ablation, Lucas,0.3633,0.0004,0.002
"Entonces, Bryan y Hugo estaban trabajando en a la estación. Luis decidió darle un refresco a",190,1,4,5,6,7,8,17,18,26,27, Ana, Antonio, Ana, Ana, Antonio, Antonio,circuit, sus,0.248,0.0002,0.0005
"Cuando Samantha y Diana consiguieron un collar en a la casa, Erica decidió dárselo a",437,1,3,4,5,6,7,16,17,23,24, Jeffrey, Elena, Jeffrey, Jeffrey, Elena, Elena,ablation, su,0.2852,0.0006,0.0002
a la casa al que fueron Hugo y Isabel tenía un balón. Felix se lo dio a,883,1,7,8,9,10,11,15,16,19,20, Alan, Rafael, Alan, Alan, Rafael, Rafael,ablation, Hugo,0.2734,0.0001,0.0002
"Cuando Daniel y Carmen consiguieron un anillo en a la tienda, Clara decidió dárselo a",384,1,3,4,5,6,7,18,19,25,26, Rafael, Antonio, Rafael, Rafael, Antonio, Antonio,ablation, su,0.3574,0.0015,0.0012
Los amigos Sara y Isabel encontraron un bocadillo en al jardín. David se lo dio a,911,1,3,4,5,6,7,19,20,23,24, Paula, Jaime, Paula, Paula, Jaime, Jaime,ablation, su,0.2158,0.0004,0.0006
"Después del almuerzo, Pedro y Justin fueron a la estación. Leo le dio un collar a",701,1,8,9,10,11,12,17,18,22,23, Paula, Victor, Paula, Paula, Victor, Victor,ablation, Pedro,0.4141,0.0001,0.0006
Los amigos Samantha y Felix encontraron un refresco en al jardín. Bryan se lo dio a,910,1,3,4,5,6,7,17,18,21,22, Miguel, Juan, Miguel, Miguel, Juan, Juan,ablation, su,0.2168,0.0026,0.0011
"Entonces, Bryan y Miguel estaban trabajando en a la oficina. Eva decidió darle un hueso a",170,1,4,5,6,7,8,17,18,26,27, Andrea, Roberto, Andrea, Andrea, Roberto, Roberto,ablation, su,0.2578,0.0003,0.0001
"Entonces, Lucas y Kristen fueron a la estación. Alicia le dio un beso a",57,1,4,5,6,7,8,13,14,19,20, Jeffrey, José, Jeffrey, Jeffrey, José, José,ablation, Lucas,0.4512,0.0003,0.0001
"Entonces, Lindsay y Dustin estaban trabajando en a la oficina. Brian decidió darle un ordenador a",172,1,4,5,6,7,8,17,18,26,27, Ana, Martin, Ana, Ana, Martin, Martin,eval, Lindsay,0.2656,0.0003,0.0001
"Después del almuerzo, Jonathan y Miguel fueron a la estación. Leo le dio un bocadillo a",703,1,8,9,10,11,12,17,18,25,26, Laura, Daniel, Laura, Laura, Daniel, Daniel,ablation, Jonathan,0.2891,0.0025,0.0007
"Entonces, Jeffrey y Gabriel fueron al jardín. Roberto le dio un collar a",13,1,4,5,6,7,8,13,14,18,19, Laura, Rafael, Laura, Laura, Rafael, Rafael,ablation, Jeffrey,0.3867,0.0003,0.0011
a la escuela al que fueron Lindsay y Hugo tenía un bocadillo. David se lo dio a,863,1,8,9,10,11,12,18,19,22,23, Martin, Juan, Martin, Martin, Juan, Juan,ablation, Lindsay,0.293,0.0006,0.0002
"Mientras Pedro y Sean iban a la oficina, Cristina le dio un balón a",619,1,3,4,5,6,7,13,14,19,20, Roberto, Juan, Roberto, Roberto, Juan, Juan,ablation, Pedro,0.1787,0.0079,0.0013
"Después de que Pedro y Justin fueran a la estación, Luis le dio un ordenador a",380,1,5,6,7,8,9,15,16,21,22, Diana, Miguel, Diana, Diana, Miguel, Miguel,ablation, Pedro,0.5234,0.0004,0.0001
"Mientras Jaime y José trabajaban en a la oficina, Bruno le dio un anillo a",552,1,3,4,5,6,7,14,15,20,21, Kelly, Eric, Kelly, Kelly, Eric, Eric,ablation, su,0.0894,0.0001,0.0002
"Mientras Samantha y Felix iban a la escuela, Lisa le dio un anillo a",600,1,3,4,5,6,7,13,14,19,20, Andrea, Victor, Andrea, Andrea, Victor, Victor,ablation, Felix,0.4531,0.0002,0.0001
a la tienda al que fueron Julia y Eva tenía un anillo. Leo se lo dio a,832,1,8,9,10,11,12,16,17,20,21, Eric, Jesse, Eric, Eric, Jesse, Jesse,ablation, Julia,0.5312,0.0,0.0001
"Cuando Roberto y Carlos consiguieron un collar en a la estación, Max decidió dárselo a",445,1,3,4,5,6,7,17,18,24,25, Eric, Jeffrey, Eric, Eric, Jeffrey, Jeffrey,ablation, su,0.293,0.0,0.0002
"Entonces, Alison y Miguel estaban trabajando en a la casa. Erin decidió darle un collar a",181,1,4,5,6,7,8,16,17,24,25, José, Isabel, José, José, Isabel, Isabel,ablation, su,0.377,0.0004,0.0002
a la tienda al que fueron Melissa y Bruno tenía un refresco. Joel se lo dio a,838,1,8,9,10,11,12,16,17,20,21, Kenneth, Carmen, Kenneth, Kenneth, Carmen, Carmen,eval, Melissa,0.3789,0.0007,0.0
"Entonces, Marcos y Felix estaban trabajando en a la tienda. Tiffany decidió darle un beso a",129,1,4,5,6,7,8,17,18,26,27, Antonio, Roberto, Antonio, Antonio, Roberto, Roberto,ablation, Marcos,0.3086,0.0003,0.0002
"Entonces, Melissa y Erin se divirtieron mucho en a la tienda. Joel le dio un beso a",65,1,4,5,6,7,8,18,19,24,25, Paula, Elena, Paula, Paula, Elena, Elena,ablation, Melissa,0.3203,0.0003,0.0005
"Entonces, Kimberly y Hugo tuvieron una larga discusión. Después Melissa le dijo a",812,1,4,5,6,7,8,18,19,21,22, Sergio, Bruno, Sergio, Sergio, Bruno, Bruno,ablation, su,0.2305,0.0003,0.0009
al restaurante al que fueron Marcos y Manuel tenía un hueso. Tiffany se lo dio a,850,1,7,8,9,10,11,15,16,19,20, Bradley, Justin, Bradley, Bradley, Justin, Justin,ablation, su,0.2188,0.0005,0.0001
"Más tarde, Lucas y Erin fueron a la escuela. Julia le dio un collar a",733,1,5,6,7,8,9,14,15,19,20, María, Megan, María, María, Megan, Megan,ablation, Lucas,0.4141,0.0003,0.0001
"Después de que Erin y Miguel fueran a la casa, Luis le dio un hueso a",370,1,5,6,7,8,9,14,15,20,21, Dustin, Elena, Dustin, Dustin, Elena, Elena,ablation, su,0.2578,0.0002,0.0001
"Cuando Sean y Justin consiguieron un collar en al jardín, Ivan decidió dárselo a",397,1,3,4,5,6,7,17,18,24,25, Bruno, Travis, Bruno, Bruno, Travis, Travis,ablation, su,0.3066,0.0004,0.0002
"Cuando Lisa y Elena consiguieron un refresco en a la estación, Alicia decidió dárselo a",446,1,3,4,5,6,7,18,19,25,26, Alan, Carmen, Alan, Alan, Carmen, Carmen,eval, su,0.2021,0.0003,0.0003
"Entonces, Mario y Jaime tuvieron una larga discusión. Después Michelle le dijo a",815,1,4,5,6,7,8,18,19,21,22, Carlos, Antonio, Carlos, Carlos, Antonio, Antonio,ablation, Mario,0.3301,0.0004,0.0053
"Después del almuerzo, Lucas y Jennifer fueron a la escuela. Julia le dio un refresco a",670,1,8,9,10,11,12,17,18,23,24, Carlos, Daniel, Carlos, Carlos, Daniel, Daniel,ablation, Lucas,0.6289,0.0001,0.0001
"Entonces, Justin y Elena estaban trabajando en al hospital. Marcos decidió darle un refresco a",166,1,4,5,6,7,8,15,16,24,25, Carlos, Kevin, Carlos, Carlos, Kevin, Kevin,ablation, Elena,0.2891,0.0003,0.0004
"Entonces, Bruno y Elena fueron al hospital. Manuel le dio un ordenador a",36,1,4,5,6,7,8,11,12,17,18, Paula, Dustin, Paula, Paula, Dustin, Dustin,ablation, Bruno,0.3652,0.0,0.0005
"Cuando Victor y Gloria consiguieron un ordenador en al hospital, Jennifer decidió dárselo a",420,1,3,4,5,6,7,16,17,23,24, Eric, José, Eric, Eric, José, José,ablation, su,0.3066,0.0006,0.0007
"Más tarde, Shannon y Bruno fueron al restaurante. Bryan le dio un anillo a",720,1,5,6,7,8,9,13,14,19,20, Lola, Gloria, Lola, Lola, Gloria, Gloria,ablation, Shannon,0.8086,0.0,0.0
"Más tarde, Julia y Andrea fueron a la casa. Hector le dio un anillo a",752,1,5,6,7,8,9,13,14,19,20, Laura, Kevin, Laura, Laura, Kevin, Kevin,circuit, Julia,0.6445,0.0,0.0004
"Cuando Erica y Pedro consiguieron un refresco en al jardín, Max decidió dárselo a",398,1,3,4,5,6,7,18,19,25,26, Kenneth, Miguel, Kenneth, Kenneth, Miguel, Miguel,eval, su,0.2266,0.0004,0.0
"Entonces, Julia y Sara tuvieron una larga discusión, y después David le dijo a",313,1,4,5,6,7,8,19,20,22,23, Samuel, Jorge, Samuel, Samuel, Jorge, Jorge,ablation, Julia,0.2891,0.0004,0.0007
"Cuando Diego y Dustin consiguieron un ordenador en al jardín, Isabel decidió dárselo a",396,1,3,4,5,6,7,18,19,25,26, Ana, Kelly, Ana, Ana, Kelly, Kelly,ablation, su,0.3418,0.0001,0.0009
"Más tarde, Vanessa y Gloria fueron a la estación. Ivan le dio un ordenador a",764,1,5,6,7,8,9,14,15,20,21, Rosa, Samuel, Rosa, Rosa, Samuel, Samuel,ablation, Gloria,0.4316,0.0001,0.0004
"Entonces, Erica y Sean estaban trabajando en al restaurante. Lucas decidió darle un hueso a",146,1,4,5,6,7,8,16,17,25,26, Alejandro, Jorge, Alejandro, Alejandro, Jorge, Jorge,ablation, Erica,0.1943,0.0001,0.0
Los amigos Samantha y Elena encontraron un ordenador en a la oficina. Hector se lo dio a,940,1,3,4,5,6,7,17,18,21,22, Laura, Paula, Laura, Laura, Paula, Paula,circuit, Samantha,0.1377,0.0005,0.0013
"Mientras Juan y Alejandro trabajaban en al restaurante, Nicole le dio un bocadillo a",535,1,3,4,5,6,7,13,14,21,22, Kevin, Elena, Kevin, Kevin, Elena, Elena,ablation, su,0.1885,0.0009,0.001
"Mientras Tiffany y Pablo iban a la escuela, Ivan le dio un bocadillo a",607,1,3,4,5,6,7,13,14,21,22, Sergio, Juan, Sergio, Sergio, Juan, Juan,ablation, Tiffany,0.543,0.0015,0.0006
