prompt,prompt_id,prefix,IO,and,S1,S1+1,action1,S2,action2,to,length,wrong_token,correct_token,S1_token,S2_token,IO_token,label,split,top_answer,top_answer_prob,correct_prob,wrong_prob
"Entonces, Rosa y Alan fueron al jardín. Alan le dio un refresco a",14,1,4,5,6,7,8,13,14,19,20, Alan, Rosa, Alan, Alan, Rosa, Rosa,ablation, Rosa,0.7305,0.7305,0.0003
"Entonces, Carlos y Martin estaban trabajando en a la escuela. Martin decidió darle un anillo a",152,1,4,5,6,7,8,17,18,26,27, Martin, Carlos, Martin, Martin, Carlos, Carlos,ablation, Carlos,0.4238,0.4238,0.0002
"Después del almuerzo, María y Lola fueron al hospital. Lola le dio un beso a",673,1,8,9,10,11,12,15,16,21,22, Lola, María, Lola, Lola, María, María,ablation, su,0.459,0.0583,0.0006
"Después del almuerzo, Eric y Paula fueron a la tienda. Paula le dio un bocadillo a",647,1,8,9,10,11,12,17,18,25,26, Paula, Eric, Paula, Paula, Eric, Eric,ablation, Eric,0.5273,0.5273,0.0026
a la estación al que fueron Alejandro y Elena tenía un bocadillo. Elena se lo dio a,895,1,8,9,10,11,12,18,19,22,23, Elena, Alejandro, Elena, Elena, Alejandro, Alejandro,ablation, Alejandro,0.5273,0.5273,0.0008
"Entonces, Kelly y Alan se divirtieron mucho en al hospital. Alan le dio un bocadillo a",103,1,4,5,6,7,8,16,17,24,25, Alan, Kelly, Alan, Alan, Kelly, Kelly,ablation, Kelly,0.5859,0.5859,0.0002
"Mientras Kristen y Gloria iban a la escuela, Gloria le dio un anillo a",600,1,3,4,5,6,7,13,14,19,20, Gloria, Kristen, Gloria, Gloria, Kristen, Kristen,circuit, Kristen,0.8086,0.8086,0.0001
a la oficina al que fueron Gloria y Kenneth tenía un bocadillo. Kenneth se lo dio a,879,1,8,9,10,11,12,18,19,22,23, Kenneth, Gloria, Kenneth, Kenneth, Gloria, Gloria,eval, Gloria,0.3691,0.3691,0.0007
"Cuando María y Sergio consiguieron un refresco en al hospital, Sergio decidió dárselo a",422,1,3,4,5,6,7,16,17,23,24, Sergio, María, Sergio, Sergio, María, María,ablation, su,0.2451,0.1309,0.0019
"Entonces, Jeffrey y Laura estaban trabajando en a la oficina. Laura decidió darle un ordenador a",172,1,4,5,6,7,8,17,18,26,27, Laura, Jeffrey, Laura, Laura, Jeffrey, Jeffrey,ablation, Jeffrey,0.7617,0.7617,0.0008
"Entonces, Lindsay y Daniel fueron a la estación. Daniel le dio un ordenador a",60,1,4,5,6,7,8,13,14,19,20, Daniel, Lindsay, Daniel, Daniel, Lindsay, Lindsay,ablation, Lindsay,0.3398,0.3398,0.0005
"Cuando Rafael y Eric consiguieron un beso en a la oficina, Eric decidió dar el objeto a",489,1,3,4,5,6,7,18,19,25,26, Eric, Rafael, Eric, Eric, Rafael, Rafael,ablation, su,0.2266,0.1553,0.0022
"Entonces, Paula y Sergio estaban trabajando en a la tienda. Sergio decidió darle un hueso a",130,1,4,5,6,7,8,17,18,26,27, Sergio, Paula, Sergio, Sergio, Paula, Paula,ablation, su,0.4492,0.083,0.0006
"Entonces, Bryan y Bruno estaban pensando en ir a la estación. Bruno quería darle un collar a",253,1,4,5,6,7,8,18,19,25,26, Bruno, Bryan, Bruno, Bruno, Bryan, Bryan,eval, su,0.4902,0.0752,0.0029
"Entonces, Carmen y Antonio tuvieron una larga discusión, y después Antonio le dijo a",257,1,4,5,6,7,8,19,20,22,23, Antonio, Carmen, Antonio, Antonio, Carmen, Carmen,ablation, Carmen,0.4961,0.4961,0.0008
"Entonces, Juan y Andrea estaban trabajando en a la estación. Andrea decidió darle un anillo a",184,1,4,5,6,7,8,17,18,26,27, Andrea, Juan, Andrea, Andrea, Juan, Juan,ablation, Juan,0.7109,0.7109,0.0006
"Entonces, Isabel y Samuel fueron a la oficina. Samuel le dio un hueso a",42,1,4,5,6,7,8,13,14,19,20, Samuel, Isabel, Samuel, Samuel, Isabel, Isabel,ablation, Isabel,0.5625,0.5625,0.0055
"Cuando Andrea y Carmen consiguieron un refresco en a la oficina, Carmen decidió dar el objeto a",494,1,3,4,5,6,7,18,19,25,26, Carmen, Andrea, Carmen, Carmen, Andrea, Andrea,ablation, Andrea,0.3359,0.3359,0.0016
"Después de que Carmen y Rosa fueran a la escuela, Rosa le dio un balón a",347,1,5,6,7,8,9,15,16,21,22, Rosa, Carmen, Rosa, Rosa, Carmen, Carmen,ablation, Carmen,0.6992,0.6992,0.0011
"Después de que Isabel y Samuel fueran a la tienda, Samuel le dio un anillo a",320,1,5,6,7,8,9,15,16,21,22, Samuel, Isabel, Samuel, Samuel, Isabel, Isabel,ablation, Isabel,0.6133,0.6133,0.0006
"Más tarde, Paula y Oscar fueron a la escuela. Oscar le dio un refresco a",734,1,5,6,7,8,9,14,15,20,21, Oscar, Paula, Oscar, Oscar, Paula, Paula,ablation, Paula,0.5547,0.5547,0.0013
"Mientras Kristen y Jaime trabajaban en a la escuela, Jaime le dio un balón a",539,1,3,4,5,6,7,14,15,20,21, Jaime, Kristen, Jaime, Jaime, Kristen, Kristen,eval, Kristen,0.543,0.543,0.0007
"Entonces, Antonio y Martin se divirtieron mucho en a la estación. Martin le dio un beso a",121,1,4,5,6,7,8,18,19,24,25, Martin, Antonio, Martin, Martin, Antonio, Antonio,ablation, Antonio,0.7188,0.7188,0.0007
"Entonces, Travis y Kimberly tuvieron una larga discusión, y después Kimberly le dijo a",308,1,4,5,6,7,8,19,20,22,23, Kimberly, Travis, Kimberly, Kimberly, Travis, Travis,circuit, Travis,0.5078,0.5078,0.0001
a la escuela al que fueron Hugo y María tenía un collar. María se lo dio a,861,1,8,9,10,11,12,15,16,19,20, María, Hugo, María, María, Hugo, Hugo,ablation, Hugo,0.6602,0.6602,0.0013
"Entonces, Eric y Rosa fueron a la estación. Rosa le dio un refresco a",62,1,4,5,6,7,8,13,14,19,20, Rosa, Eric, Rosa, Rosa, Eric, Eric,ablation, Eric,0.7031,0.7031,0.0008
"Más tarde, Juan y María fueron a la oficina. María le dio un collar a",749,1,5,6,7,8,9,14,15,19,20, María, Juan, María, María, Juan, Juan,ablation, Juan,0.8594,0.8594,0.004
"Entonces, Kelly y Alan tuvieron una larga discusión, y después Alan le dijo a",284,1,4,5,6,7,8,19,20,22,23, Alan, Kelly, Alan, Alan, Kelly, Kelly,ablation, Kelly,0.5586,0.5586,0.0003
"Entonces, Kelly y María fueron a la tienda. María le dio un balón a",3,1,4,5,6,7,8,13,14,19,20, María, Kelly, María, María, Kelly, Kelly,ablation, Kelly,0.6289,0.6289,0.0005
"Más tarde, Laura y Alan fueron a la escuela. Alan le dio un hueso a",730,1,5,6,7,8,9,14,15,20,21, Alan, Laura, Alan, Alan, Laura, Laura,ablation, su,0.2539,0.2373,0.001
Los amigos Isabel y Victor encontraron un ordenador en al restaurante. Victor se lo dio a,916,1,3,4,5,6,7,16,17,20,21, Victor, Isabel, Victor, Victor, Isabel, Isabel,ablation, su,0.3691,0.3477,0.0011
a la estación al que fueron Amanda y Rafael tenía un balón. Rafael se lo dio a,891,1,8,9,10,11,12,16,17,20,21, Rafael, Amanda, Rafael, Rafael, Amanda, Amanda,ablation, Amanda,0.6328,0.6328,0.0002
"Entonces, María y Alan fueron a la casa. Alan le dio un hueso a",50,1,4,5,6,7,8,12,13,18,19, Alan, María, Alan, Alan, María, María,circuit, su,0.248,0.0854,0.0004
"Entonces, Pedro y María tuvieron una larga discusión, y después María le dijo a",302,1,4,5,6,7,8,19,20,22,23, María, Pedro, María, María, Pedro, Pedro,ablation, Pedro,0.8008,0.8008,0.0045
"Cuando Rosa y Sergio consiguieron un ordenador en a la tienda, Sergio decidió dar el objeto a",452,1,3,4,5,6,7,18,19,25,26, Sergio, Rosa, Sergio, Sergio, Rosa, Rosa,ablation, Rosa,0.3945,0.3945,0.0025
"Entonces, Gabriel y Lola estaban pensando en ir a la oficina. Lola quería darle un bocadillo a",239,1,4,5,6,7,8,18,19,28,29, Lola, Gabriel, Lola, Lola, Gabriel, Gabriel,ablation, Gabriel,0.5859,0.5859,0.0014
"Después del almuerzo, Bruno y Sergio fueron al jardín. Sergio le dio un beso a",649,1,8,9,10,11,12,17,18,23,24, Sergio, Bruno, Sergio, Sergio, Bruno, Bruno,ablation, Bruno,0.5156,0.5156,0.0014
"Después de que Megan y Samuel fueran a la oficina, Samuel le dio un refresco a",366,1,5,6,7,8,9,15,16,21,22, Samuel, Megan, Samuel, Samuel, Megan, Megan,ablation, Megan,0.8242,0.8242,0.0018
"Después de que Travis y Kristen fueran a la oficina, Kristen le dio un balón a",363,1,5,6,7,8,9,15,16,21,22, Kristen, Travis, Kristen, Kristen, Travis, Travis,ablation, su,0.2949,0.1904,0.0006
"Después del almuerzo, Felix y Isabel fueron a la casa. Isabel le dio un anillo a",688,1,8,9,10,11,12,16,17,22,23, Isabel, Felix, Isabel, Isabel, Felix, Felix,ablation, Felix,0.6328,0.6328,0.0011
"Cuando José y Eric consiguieron un ordenador en a la tienda, Eric decidió dar el objeto a",452,1,3,4,5,6,7,18,19,25,26, Eric, José, Eric, Eric, José, José,ablation, su,0.2451,0.2451,0.0006
al restaurante al que fueron Kenneth y Carlos tenía un balón. Carlos se lo dio a,851,1,7,8,9,10,11,15,16,19,20, Carlos, Kenneth, Carlos, Carlos, Kenneth, Kenneth,eval, Kenneth,0.6758,0.6758,0.0009
Los amigos Gloria y María encontraron un bocadillo en a la tienda. María se lo dio a,903,1,3,4,5,6,7,19,20,23,24, María, Gloria, María, María, Gloria, Gloria,circuit, su,0.4551,0.377,0.0021
"Entonces, Jorge y Bruno tuvieron una larga discusión. Después Bruno le dijo a",776,1,4,5,6,7,8,18,19,21,22, Bruno, Jorge, Bruno, Bruno, Jorge, Jorge,circuit, Jorge,0.625,0.625,0.0018
"Después del almuerzo, Kimberly y Kevin fueron al hospital. Kevin le dio un bocadillo a",679,1,8,9,10,11,12,15,16,23,24, Kevin, Kimberly, Kevin, Kevin, Kimberly, Kimberly,ablation, su,0.4199,0.0286,0.0013
"Cuando Gabriel y Eric consiguieron un hueso en a la tienda, Eric decidió dárselo a",386,1,3,4,5,6,7,18,19,25,26, Eric, Gabriel, Eric, Eric, Gabriel, Gabriel,ablation, Gabriel,0.4785,0.4785,0.0004
"Después de que Bryan y Alan fueran al restaurante, Alan le dio un collar a",341,1,5,6,7,8,9,14,15,19,20, Alan, Bryan, Alan, Alan, Bryan, Bryan,ablation, Bryan,0.4785,0.4785,0.0015
"Cuando Victor y Oscar consiguieron un bocadillo en a la casa, Oscar decidió dárselo a",439,1,3,4,5,6,7,19,20,26,27, Oscar, Victor, Oscar, Oscar, Victor, Victor,ablation, su,0.3594,0.2051,0.0023
"Entonces, Justin y Kenneth se divirtieron mucho en a la casa. Kenneth le dio un anillo a",112,1,4,5,6,7,8,17,18,23,24, Kenneth, Justin, Kenneth, Kenneth, Justin, Justin,ablation, Justin,0.5938,0.5938,0.0001
"Después del almuerzo, Gabriel y Martin fueron a la escuela. Martin le dio un bocadillo a",671,1,8,9,10,11,12,17,18,25,26, Martin, Gabriel, Martin, Martin, Gabriel, Gabriel,ablation, Gabriel,0.7891,0.7891,0.0003
Los amigos Mario y Jorge encontraron un beso en al hospital. Jorge se lo dio a,929,1,3,4,5,6,7,15,16,19,20, Jorge, Mario, Jorge, Jorge, Mario, Mario,ablation, Mario,0.7695,0.7695,0.0017
Los amigos Isabel y Dustin encontraron un beso en a la oficina. Dustin se lo dio a,937,1,3,4,5,6,7,17,18,21,22, Dustin, Isabel, Dustin, Dustin, Isabel, Isabel,ablation, Isabel,0.7188,0.7188,0.0
"Después del almuerzo, Cody y Oscar fueron a la escuela. Oscar le dio un ordenador a",668,1,8,9,10,11,12,17,18,23,24, Oscar, Cody, Oscar, Oscar, Cody, Cody,eval, Cody,0.8008,0.8008,0.0001
"Mientras Daniel y Laura trabajaban en al hospital, Laura le dio un hueso a",546,1,3,4,5,6,7,12,13,18,19, Laura, Daniel, Laura, Laura, Daniel, Daniel,ablation, su,0.4043,0.062,0.0011
"Entonces, Jorge y Lola tuvieron una larga discusión, y después Lola le dijo a",317,1,4,5,6,7,8,19,20,22,23, Lola, Jorge, Lola, Lola, Jorge, Jorge,ablation, Jorge,0.5039,0.5039,0.0014
"Más tarde, Erin y Rafael fueron al jardín. Rafael le dio un refresco a",718,1,5,6,7,8,9,14,15,20,21, Rafael, Erin, Rafael, Rafael, Erin, Erin,ablation, Erin,0.625,0.625,0.0009
"Entonces, Alison y Miguel tuvieron una larga discusión, y después Miguel le dijo a",285,1,4,5,6,7,8,19,20,22,23, Miguel, Alison, Miguel, Miguel, Alison, Alison,ablation, Alison,0.6055,0.6055,0.0003
"Después de que Jeffrey y Oscar fueran a la oficina, Oscar le dio un refresco a",366,1,5,6,7,8,9,15,16,21,22, Oscar, Jeffrey, Oscar, Oscar, Jeffrey, Jeffrey,ablation, Jeffrey,0.8047,0.8047,0.0007
"Entonces, Oscar y Alan fueron al jardín. Alan le dio un ordenador a",12,1,4,5,6,7,8,13,14,19,20, Alan, Oscar, Alan, Alan, Oscar, Oscar,ablation, Oscar,0.6992,0.6992,0.0005
"Después de que Miguel y Roberto fueran al hospital, Roberto le dio un bocadillo a",359,1,5,6,7,8,9,13,14,21,22, Roberto, Miguel, Roberto, Roberto, Miguel, Miguel,ablation, Miguel,0.6406,0.6406,0.0009
"Entonces, Samuel y Kenneth estaban trabajando en a la oficina. Kenneth decidió darle un balón a",171,1,4,5,6,7,8,17,18,26,27, Kenneth, Samuel, Kenneth, Kenneth, Samuel, Samuel,ablation, Samuel,0.5859,0.5859,0.0002
"Cuando Alejandro y Carmen consiguieron un hueso en al hospital, Carmen decidió dar el objeto a",482,1,3,4,5,6,7,16,17,23,24, Carmen, Alejandro, Carmen, Carmen, Alejandro, Alejandro,ablation, su,0.2539,0.05,0.0012
Los amigos Laura y Ana encontraron un ordenador en al restaurante. Ana se lo dio a,916,1,3,4,5,6,7,16,17,20,21, Ana, Laura, Ana, Ana, Laura, Laura,ablation, Laura,0.625,0.625,0.0002
"Entonces, Felix y Diego tuvieron una larga discusión. Después Diego le dijo a",808,1,4,5,6,7,8,18,19,21,22, Diego, Felix, Diego, Diego, Felix, Felix,ablation, Felix,0.4023,0.4023,0.0012
Los amigos Carlos y Eric encontraron un balón en a la casa. Eric se lo dio a,947,1,3,4,5,6,7,16,17,20,21, Eric, Carlos, Eric, Eric, Carlos, Carlos,eval, Carlos,0.8047,0.8047,0.0
"Más tarde, Gabriel y María fueron a la oficina. María le dio un anillo a",744,1,5,6,7,8,9,14,15,20,21, María, Gabriel, María, María, Gabriel, Gabriel,eval, Gabriel,0.7188,0.7188,0.0096
"Después del almuerzo, Gloria y Kelly fueron a la estación. Kelly le dio un balón a",699,1,8,9,10,11,12,17,18,23,24, Kelly, Gloria, Kelly, Kelly, Gloria, Gloria,ablation, Gloria,0.3574,0.3574,0.001
"Entonces, Gloria y Laura estaban trabajando en al jardín. Laura decidió darle un ordenador a",140,1,4,5,6,7,8,17,18,26,27, Laura, Gloria, Laura, Laura, Gloria, Gloria,ablation, Gloria,0.4258,0.4258,0.0019
"Entonces, Miguel y Jeffrey estaban pensando en ir a la escuela. Jeffrey quería darle un anillo a",216,1,4,5,6,7,8,18,19,26,27, Jeffrey, Miguel, Jeffrey, Jeffrey, Miguel, Miguel,ablation, su,0.3594,0.2988,0.0007
"Cuando Bradley y Amanda consiguieron un hueso en a la oficina, Amanda decidió dárselo a",426,1,3,4,5,6,7,18,19,25,26, Amanda, Bradley, Amanda, Amanda, Bradley, Bradley,ablation, Bradley,0.3262,0.3262,0.0007
Los amigos Kenneth y Oscar encontraron un balón en a la casa. Oscar se lo dio a,947,1,3,4,5,6,7,16,17,20,21, Oscar, Kenneth, Oscar, Oscar, Kenneth, Kenneth,ablation, Kenneth,0.582,0.582,0.0006
"Entonces, Antonio y Kenneth tuvieron una larga discusión. Después Kenneth le dijo a",787,1,4,5,6,7,8,18,19,21,22, Kenneth, Antonio, Kenneth, Kenneth, Antonio, Antonio,ablation, Antonio,0.7734,0.7734,0.0003
"Entonces, Miguel y Alan fueron a la oficina. Alan le dio un bocadillo a",47,1,4,5,6,7,8,13,14,21,22, Alan, Miguel, Alan, Alan, Miguel, Miguel,ablation, Miguel,0.832,0.832,0.0003
"Después de que Justin y Kelly fueran al restaurante, Kelly le dio un hueso a",338,1,5,6,7,8,9,14,15,20,21, Kelly, Justin, Kelly, Kelly, Justin, Justin,ablation, su,0.3418,0.25,0.0012
"Entonces, Cody y Paula fueron al hospital. Paula le dio un collar a",37,1,4,5,6,7,8,11,12,16,17, Paula, Cody, Paula, Paula, Cody, Cody,ablation, Cody,0.75,0.75,0.0009
"Mientras Shannon y Felix trabajaban en al jardín, Felix le dio un hueso a",522,1,3,4,5,6,7,14,15,20,21, Felix, Shannon, Felix, Felix, Shannon, Shannon,ablation, su,0.3613,0.1035,0.0059
Los amigos Amanda y Samuel encontraron un bocadillo en a la escuela. Samuel se lo dio a,927,1,3,4,5,6,7,19,20,23,24, Samuel, Amanda, Samuel, Samuel, Amanda, Amanda,ablation, Amanda,0.7148,0.7148,0.0002
"Mientras Andrea y Gabriel iban a la casa, Gabriel le dio un collar a",629,1,3,4,5,6,7,12,13,17,18, Gabriel, Andrea, Gabriel, Gabriel, Andrea, Andrea,ablation, Andrea,0.6953,0.6953,0.0004
"Cuando Megan y Ana consiguieron un hueso en al restaurante, Ana decidió dárselo a",402,1,3,4,5,6,7,17,18,24,25, Ana, Megan, Ana, Ana, Megan, Megan,eval, su,0.418,0.2383,0.0001
"Entonces, Victor y Oscar tuvieron una larga discusión. Después Oscar le dijo a",827,1,4,5,6,7,8,18,19,21,22, Oscar, Victor, Oscar, Oscar, Victor, Victor,ablation, Victor,0.4629,0.4629,0.0026
a la casa al que fueron Paula y Rosa tenía un anillo. Rosa se lo dio a,880,1,7,8,9,10,11,15,16,19,20, Rosa, Paula, Rosa, Rosa, Paula, Paula,circuit, Paula,0.6562,0.6562,0.0018
a la oficina al que fueron Carlos y Lola tenía un beso. Lola se lo dio a,873,1,8,9,10,11,12,16,17,20,21, Lola, Carlos, Lola, Lola, Carlos, Carlos,ablation, su,0.3027,0.252,0.0003
"Mientras María y Sergio trabajaban en a la escuela, Sergio le dio un ordenador a",540,1,3,4,5,6,7,14,15,20,21, Sergio, María, Sergio, Sergio, María, María,circuit, María,0.5664,0.5664,0.0009
"Mientras Bradley y Sergio trabajaban en al jardín, Sergio le dio un bocadillo a",527,1,3,4,5,6,7,14,15,22,23, Sergio, Bradley, Sergio, Sergio, Bradley, Bradley,circuit, Bradley,0.6797,0.6797,0.0004
"Después de que Jeffrey y María fueran a la estación, María le dio un anillo a",376,1,5,6,7,8,9,15,16,21,22, María, Jeffrey, María, María, Jeffrey, Jeffrey,eval, Jeffrey,0.7656,0.7656,0.0012
"Entonces, Antonio y Ana tuvieron una larga discusión. Después Ana le dijo a",783,1,4,5,6,7,8,18,19,21,22, Ana, Antonio, Ana, Ana, Antonio, Antonio,ablation, Antonio,0.6484,0.6484,0.0041
Los amigos Paula y Lola encontraron un hueso en al restaurante. Lola se lo dio a,914,1,3,4,5,6,7,16,17,20,21, Lola, Paula, Lola, Lola, Paula, Paula,ablation, su,0.3828,0.3184,0.0004
"Entonces, Victor y Laura tuvieron una larga discusión. Después Laura le dijo a",782,1,4,5,6,7,8,18,19,21,22, Laura, Victor, Laura, Laura, Victor, Victor,eval, Victor,0.4961,0.4961,0.0023
"Después de que Paula y Laura fueran al jardín, Laura le dio un hueso a",330,1,5,6,7,8,9,15,16,21,22, Laura, Paula, Laura, Laura, Paula, Paula,ablation, su,0.2754,0.1309,0.0006
Los amigos Gabriel y Oscar encontraron un balón en al restaurante. Oscar se lo dio a,915,1,3,4,5,6,7,16,17,20,21, Oscar, Gabriel, Oscar, Oscar, Gabriel, Gabriel,eval, Gabriel,0.7695,0.7695,0.0003
"Entonces, Cody y Elena tuvieron una larga discusión. Después Elena le dijo a",802,1,4,5,6,7,8,18,19,21,22, Elena, Cody, Elena, Elena, Cody, Cody,ablation, Cody,0.6914,0.6914,0.0004
"Entonces, Dustin y Oscar fueron a la estación. Oscar le dio un balón a",59,1,4,5,6,7,8,13,14,19,20, Oscar, Dustin, Oscar, Oscar, Dustin, Dustin,ablation, Dustin,0.5898,0.5898,0.0005
"Entonces, Carlos y Lola estaban trabajando en a la casa. Lola decidió darle un hueso a",178,1,4,5,6,7,8,16,17,25,26, Lola, Carlos, Lola, Lola, Carlos, Carlos,ablation, su,0.3184,0.2334,0.0049
"Después de que Felix y Rosa fueran al hospital, Rosa le dio un beso a",353,1,5,6,7,8,9,13,14,19,20, Rosa, Felix, Rosa, Rosa, Felix, Felix,ablation, Felix,0.3848,0.3848,0.0007
"Entonces, Gabriel y Rosa estaban trabajando en al jardín. Rosa decidió darle un ordenador a",140,1,4,5,6,7,8,17,18,26,27, Rosa, Gabriel, Rosa, Rosa, Gabriel, Gabriel,circuit, Gabriel,0.7539,0.7539,0.0005
"Cuando Diana y Gloria consiguieron un ordenador en al jardín, Gloria decidió dar el objeto a",460,1,3,4,5,6,7,18,19,25,26, Gloria, Diana, Gloria, Gloria, Diana, Diana,ablation, su,0.1592,0.0903,0.0009
"Entonces, Carmen y Antonio tuvieron una larga discusión. Después Antonio le dijo a",776,1,4,5,6,7,8,18,19,21,22, Antonio, Carmen, Antonio, Antonio, Carmen, Carmen,ablation, Carmen,0.5117,0.5117,0.0009
"Entonces, Alejandro y Alan estaban pensando en ir a la tienda. Alan quería darle un bocadillo a",199,1,4,5,6,7,8,18,19,28,29, Alan, Alejandro, Alan, Alan, Alejandro, Alejandro,ablation, su,0.6562,0.0884,0.0004
"Entonces, José y Jeffrey tuvieron una larga discusión, y después Jeffrey le dijo a",310,1,4,5,6,7,8,19,20,22,23, Jeffrey, José, Jeffrey, Jeffrey, José, José,ablation, José,0.5508,0.5508,0.0005
"Cuando María y Sergio consiguieron un ordenador en al jardín, Sergio decidió dárselo a",396,1,3,4,5,6,7,18,19,25,26, Sergio, María, Sergio, Sergio, María, María,ablation, su,0.3711,0.1001,0.0028
"Entonces, Kimberly y Kenneth tuvieron una larga discusión, y después Kenneth le dijo a",296,1,4,5,6,7,8,19,20,22,23, Kenneth, Kimberly, Kenneth, Kenneth, Kimberly, Kimberly,ablation, Kimberly,0.4102,0.4102,0.0005
"Después del almuerzo, Kenneth y Carlos fueron al restaurante. Carlos le dio un refresco a",662,1,8,9,10,11,12,16,17,22,23, Carlos, Kenneth, Carlos, Carlos, Kenneth, Kenneth,ablation, Kenneth,0.8555,0.8555,0.0014
"Mientras Roberto y Gloria trabajaban en a la tienda, Gloria le dio un hueso a",514,1,3,4,5,6,7,14,15,20,21, Gloria, Roberto, Gloria, Gloria, Roberto, Roberto,ablation, su,0.2393,0.0127,0.0003
"Más tarde, Sara y Elena fueron a la casa. Elena le dio un ordenador a",756,1,5,6,7,8,9,13,14,19,20, Elena, Sara, Elena, Elena, Sara, Sara,ablation, Sara,0.7891,0.7891,0.0017
"Después del almuerzo, Kelly y Laura fueron al jardín. Laura le dio un balón a",651,1,8,9,10,11,12,17,18,23,24, Laura, Kelly, Laura, Laura, Kelly, Kelly,ablation, Kelly,0.6094,0.6094,0.0001
"Mientras Paula y Martin iban a la escuela, Martin le dio un collar a",605,1,3,4,5,6,7,13,14,18,19, Martin, Paula, Martin, Martin, Paula, Paula,ablation, Paula,0.7539,0.7539,0.0
"Mientras Manuel y Jennifer trabajaban en a la escuela, Jennifer le dio un refresco a",542,1,3,4,5,6,7,14,15,20,21, Jennifer, Manuel, Jennifer, Jennifer, Manuel, Manuel,ablation, Manuel,0.6602,0.6602,0.0003
"Entonces, Hugo y Lola estaban trabajando en a la estación. Lola decidió darle un hueso a",186,1,4,5,6,7,8,17,18,26,27, Lola, Hugo, Lola, Lola, Hugo, Hugo,ablation, Hugo,0.4375,0.4375,0.0038
"Después del almuerzo, Dustin y Carlos fueron a la casa. Carlos le dio un refresco a",694,1,8,9,10,11,12,16,17,22,23, Carlos, Dustin, Carlos, Carlos, Dustin, Dustin,ablation, Dustin,0.4961,0.4961,0.0018
"Entonces, Dustin y Jeffrey fueron a la tienda. Jeffrey le dio un bocadillo a",7,1,4,5,6,7,8,13,14,21,22, Jeffrey, Dustin, Jeffrey, Jeffrey, Dustin, Dustin,ablation, Dustin,0.5352,0.5352,0.0025
"Entonces, Kevin y Laura estaban pensando en ir al hospital. Laura quería darle un hueso a",226,1,4,5,6,7,8,16,17,24,25, Laura, Kevin, Laura, Laura, Kevin, Kevin,ablation, su,0.3418,0.126,0.0021
"Después del almuerzo, Bruno y Eric fueron al restaurante. Eric le dio un hueso a",658,1,8,9,10,11,12,16,17,22,23, Eric, Bruno, Eric, Eric, Bruno, Bruno,eval, Bruno,0.8633,0.8633,0.0002
"Entonces, Diana y Cody estaban trabajando en a la estación. Cody decidió darle un collar a",189,1,4,5,6,7,8,17,18,25,26, Cody, Diana, Cody, Cody, Diana, Diana,ablation, Diana,0.4941,0.4941,0.0001
"Entonces, Sara y Laura tuvieron una larga discusión, y después Laura le dijo a",309,1,4,5,6,7,8,19,20,22,23, Laura, Sara, Laura, Laura, Sara, Sara,ablation, Sara,0.6758,0.6758,0.001
Los amigos Alejandro y Eric encontraron un bocadillo en a la casa. Eric se lo dio a,951,1,3,4,5,6,7,18,19,22,23, Eric, Alejandro, Eric, Eric, Alejandro, Alejandro,ablation, Alejandro,0.5,0.5,0.0001
"Mientras Victor y Eric trabajaban en al jardín, Eric le dio un beso a",521,1,3,4,5,6,7,14,15,20,21, Eric, Victor, Eric, Eric, Victor, Victor,ablation, Victor,0.7891,0.7891,0.0025
al hospital al que fueron Kelly y María tenía un collar. María se lo dio a,869,1,6,7,8,9,10,13,14,17,18, María, Kelly, María, María, Kelly, Kelly,ablation, Kelly,0.7461,0.7461,0.0003
"Entonces, Andrea y Gabriel tuvieron una larga discusión, y después Gabriel le dijo a",276,1,4,5,6,7,8,19,20,22,23, Gabriel, Andrea, Gabriel, Gabriel, Andrea, Andrea,ablation, Andrea,0.5156,0.5156,0.0029
"Después del almuerzo, Alejandro y Eric fueron a la escuela. Eric le dio un ordenador a",668,1,8,9,10,11,12,17,18,23,24, Eric, Alejandro, Eric, Eric, Alejandro, Alejandro,ablation, Alejandro,0.7539,0.7539,0.0002
Los amigos Oscar y Lola encontraron un refresco en a la oficina. Lola se lo dio a,942,1,3,4,5,6,7,17,18,21,22, Lola, Oscar, Lola, Lola, Oscar, Oscar,eval, Oscar,0.8203,0.8203,0.0
"Entonces, Samuel y Dustin tuvieron una larga discusión. Después Dustin le dijo a",821,1,4,5,6,7,8,18,19,21,22, Dustin, Samuel, Dustin, Dustin, Samuel, Samuel,ablation, Samuel,0.4316,0.4316,0.0004
"Cuando Vanessa y Kevin consiguieron un hueso en al jardín, Kevin decidió dar el objeto a",458,1,3,4,5,6,7,18,19,25,26, Kevin, Vanessa, Kevin, Kevin, Vanessa, Vanessa,ablation, su,0.4238,0.166,0.0024
"Entonces, Amanda y Jeffrey se divirtieron mucho en a la casa. Jeffrey le dio un refresco a",118,1,4,5,6,7,8,17,18,23,24, Jeffrey, Amanda, Jeffrey, Jeffrey, Amanda, Amanda,ablation, Amanda,0.7734,0.7734,0.0016
"Entonces, Jorge y Andrea estaban pensando en ir al jardín. Andrea quería darle un balón a",203,1,4,5,6,7,8,18,19,26,27, Andrea, Jorge, Andrea, Andrea, Jorge, Jorge,ablation, Jorge,0.4512,0.4512,0.0006
Los amigos Martin y Ana encontraron un bocadillo en a la tienda. Ana se lo dio a,903,1,3,4,5,6,7,19,20,23,24, Ana, Martin, Ana, Ana, Martin, Martin,circuit, Martin,0.5117,0.5117,0.0003
