prompt,prompt_id,prefix,IO,and,S1,S1+1,action1,S2,action2,to,length,wrong_token,correct_token,S1_token,S2_token,IO_token,label,split,top_answer,top_answer_prob,correct_prob,wrong_prob
The station Andrew and John went to had a ring. John gave it to,888,1,3,4,5,6,7,12,13,15,16, John, Andrew, John, John, Andrew, Andrew,ablation, Andrew,0.5625,0.5625,0.001
"When Joseph and Daniel got a computer at the hospital, Daniel decided to give the computer to",484,1,2,3,4,5,6,12,13,18,19, Daniel, Joseph, Daniel, Daniel, Joseph, Joseph,ablation, Joseph,0.2285,0.2285,0.0069
"Then, Matthew and Michael were thinking about going to the garden. Michael wanted to give a snack to",207,1,3,4,5,6,7,14,15,20,21, Michael, Matthew, Michael, Michael, Matthew, Matthew,circuit, the,0.3535,0.1572,0.0008
"Then, Brandon and Robert had a long argument. Afterwards Robert said to",789,1,3,4,5,6,7,12,13,14,15, Robert, Brandon, Robert, Robert, Brandon, Brandon,ablation, Brandon,0.5781,0.5781,0.0009
"When Jonathan and Jason got a computer at the office, Jason decided to give it to",428,1,2,3,4,5,6,12,13,17,18, Jason, Jonathan, Jason, Jason, Jonathan, Jonathan,ablation, his,0.2158,0.1797,0.0048
"Then, Emily and Matthew went to the hospital. Matthew gave a necklace to",37,1,3,4,5,6,7,11,12,15,16, Matthew, Emily, Matthew, Matthew, Emily, Emily,ablation, Emily,0.3906,0.3906,0.0013
"While Eric and Michael were commuting to the store, Michael gave a drink to",582,1,2,3,4,5,6,11,12,15,16, Michael, Eric, Michael, Michael, Eric, Eric,eval, Eric,0.4805,0.4805,0.0004
"While David and Jennifer were working at the garden, Jennifer gave a basketball to",523,1,2,3,4,5,6,11,12,15,16, Jennifer, David, Jennifer, Jennifer, David, David,ablation, David,0.7656,0.7656,0.0006
Friends Richard and Anthony found a computer at the station. Anthony gave it to,956,1,2,3,4,5,6,12,13,15,16, Anthony, Richard, Anthony, Anthony, Richard, Richard,ablation, Richard,0.1865,0.1865,0.0001
The house Robert and Christopher went to had a computer. Christopher gave it to,884,1,3,4,5,6,7,12,13,15,16, Christopher, Robert, Christopher, Christopher, Robert, Robert,ablation, Robert,0.4824,0.4824,0.001
"Then, Michelle and Richard went to the hospital. Richard gave a snack to",39,1,3,4,5,6,7,11,12,15,16, Richard, Michelle, Richard, Richard, Michelle, Michelle,ablation, the,0.4023,0.0481,0.0004
The school Rachel and Michael went to had a drink. Michael gave it to,862,1,3,4,5,6,7,12,13,15,16, Michael, Rachel, Michael, Michael, Rachel, Rachel,ablation, Rachel,0.3203,0.3203,0.0049
"Then, Kyle and Robert had a lot of fun at the school. Robert gave a kiss to",89,1,3,4,5,6,7,15,16,19,20, Robert, Kyle, Robert, Robert, Kyle, Kyle,circuit, Kyle,0.2832,0.2832,0.0008
"After William and Daniel went to the school, Daniel gave a computer to",348,1,2,3,4,5,6,10,11,14,15, Daniel, William, Daniel, Daniel, William, William,ablation, William,0.6289,0.6289,0.0028
"While Jennifer and Jessica were commuting to the garden, Jessica gave a bone to",586,1,2,3,4,5,6,11,12,15,16, Jessica, Jennifer, Jessica, Jessica, Jennifer, Jennifer,ablation, the,0.1816,0.0806,0.0014
"Then, Robert and Daniel were working at the house. Daniel decided to give a drink to",182,1,3,4,5,6,7,12,13,18,19, Daniel, Robert, Daniel, Daniel, Robert, Robert,ablation, Robert,0.375,0.375,0.0025
"While Ryan and Joseph were commuting to the hospital, Joseph gave a kiss to",609,1,2,3,4,5,6,11,12,15,16, Joseph, Ryan, Joseph, Joseph, Ryan, Ryan,ablation, Ryan,0.5938,0.5938,0.0003
"While Daniel and Jessica were commuting to the hospital, Jessica gave a basketball to",611,1,2,3,4,5,6,11,12,15,16, Jessica, Daniel, Jessica, Jessica, Daniel, Daniel,ablation, Daniel,0.5625,0.5625,0.0003
"While Jason and James were commuting to the store, James gave a ring to",576,1,2,3,4,5,6,11,12,15,16, James, Jason, James, James, Jason, Jason,circuit, Jason,0.7188,0.7188,0.0004
"After Brandon and Matthew went to the store, Matthew gave a snack to",327,1,2,3,4,5,6,10,11,14,15, Matthew, Brandon, Matthew, Matthew, Brandon, Brandon,ablation, a,0.2578,0.042,0.001
"After John and Michael went to the house, Michael gave a necklace to",373,1,2,3,4,5,6,10,11,14,15, Michael, John, Michael, Michael, John, John,eval, the,0.2871,0.1357,0.0014
"After the lunch, Joseph and Christopher went to the store. Christopher gave a ring to",640,1,5,6,7,8,9,13,14,17,18, Christopher, Joseph, Christopher, Christopher, Joseph, Joseph,ablation, Joseph,0.7969,0.7969,0.0003
"After the lunch, Thomas and Adam went to the hospital. Adam gave a computer to",676,1,5,6,7,8,9,13,14,17,18, Adam, Thomas, Adam, Adam, Thomas, Thomas,ablation, the,0.5625,0.0811,0.0001
"When Adam and Eric got a basketball at the restaurant, Eric decided to give the basketball to",467,1,2,3,4,5,6,12,13,18,19, Eric, Adam, Eric, Eric, Adam, Adam,ablation, Adam,0.3398,0.3398,0.0013
"Then, Robert and James had a long argument. Afterwards James said to",801,1,3,4,5,6,7,12,13,14,15, James, Robert, James, James, Robert, Robert,ablation, Robert,0.5938,0.5938,0.0006
"After Kevin and David went to the restaurant, David gave a ring to",336,1,2,3,4,5,6,10,11,14,15, David, Kevin, David, David, Kevin, Kevin,circuit, Kevin,0.6875,0.6875,0.001
"Then, William and Justin were working at the station. Justin decided to give a computer to",188,1,3,4,5,6,7,12,13,18,19, Justin, William, Justin, Justin, William, William,ablation, William,0.416,0.416,0.0004
"After the lunch, Richard and Daniel went to the station. Daniel gave a snack to",703,1,5,6,7,8,9,13,14,17,18, Daniel, Richard, Daniel, Daniel, Richard, Richard,ablation, Richard,0.2812,0.2812,0.0008
"While Eric and Jessica were commuting to the store, Jessica gave a drink to",582,1,2,3,4,5,6,11,12,15,16, Jessica, Eric, Jessica, Jessica, Eric, Eric,ablation, Eric,0.4902,0.4902,0.0003
Friends Andrew and Daniel found a computer at the school. Daniel gave it to,924,1,2,3,4,5,6,12,13,15,16, Daniel, Andrew, Daniel, Daniel, Andrew, Andrew,ablation, Andrew,0.5312,0.5312,0.0007
"Then, Kevin and Sarah had a lot of fun at the hospital. Sarah gave a ring to",96,1,3,4,5,6,7,15,16,19,20, Sarah, Kevin, Sarah, Sarah, Kevin, Kevin,ablation, Kevin,0.3652,0.3652,0.0006
"Then, Steven and Brian had a lot of fun at the office. Brian gave a snack to",111,1,3,4,5,6,7,15,16,19,20, Brian, Steven, Brian, Brian, Steven, Steven,circuit, Steven,0.5938,0.5938,0.0004
"While Joseph and Jennifer were commuting to the store, Jennifer gave a necklace to",581,1,2,3,4,5,6,11,12,15,16, Jennifer, Joseph, Jennifer, Jennifer, Joseph, Joseph,ablation, Joseph,0.8555,0.8555,0.0
"Then, Thomas and Brian went to the house. Brian gave a necklace to",53,1,3,4,5,6,7,11,12,15,16, Brian, Thomas, Brian, Brian, Thomas, Thomas,ablation, Thomas,0.2578,0.2578,0.0015
"When Brian and John got a snack at the garden, John decided to give the snack to",463,1,2,3,4,5,6,12,13,18,19, John, Brian, John, John, Brian, Brian,ablation, Brian,0.4531,0.4531,0.0013
"After Justin and Jennifer went to the station, Jennifer gave a necklace to",381,1,2,3,4,5,6,10,11,14,15, Jennifer, Justin, Jennifer, Jennifer, Justin, Justin,ablation, Justin,0.4316,0.4316,0.0009
"When Anthony and Matthew got a drink at the station, Matthew decided to give the drink to",510,1,2,3,4,5,6,12,13,18,19, Matthew, Anthony, Matthew, Matthew, Anthony, Anthony,ablation, Anthony,0.5156,0.5156,0.0003
"While Steven and Brian were commuting to the station, Brian gave a bone to",634,1,2,3,4,5,6,11,12,15,16, Brian, Steven, Brian, Brian, Steven, Steven,ablation, Steven,0.3535,0.3535,0.0006
"Then, Mark and David went to the restaurant. David gave a snack to",23,1,3,4,5,6,7,11,12,15,16, David, Mark, David, David, Mark, Mark,ablation, Mark,0.3105,0.3105,0.001
"While Justin and Matthew were working at the hospital, Matthew gave a snack to",551,1,2,3,4,5,6,11,12,15,16, Matthew, Justin, Matthew, Matthew, Justin, Justin,ablation, a,0.3652,0.1953,0.0002
The school Andrew and Christopher went to had a bone. Christopher gave it to,858,1,3,4,5,6,7,12,13,15,16, Christopher, Andrew, Christopher, Christopher, Andrew, Andrew,circuit, Andrew,0.4355,0.4355,0.0005
"Then, William and Andrew had a lot of fun at the restaurant. Andrew gave a computer to",84,1,3,4,5,6,7,15,16,19,20, Andrew, William, Andrew, Andrew, William, William,ablation, William,0.6914,0.6914,0.0001
"Then, Eric and Jennifer had a long argument, and afterwards Jennifer said to",257,1,3,4,5,6,7,13,14,15,16, Jennifer, Eric, Jennifer, Jennifer, Eric, Eric,ablation, Eric,0.5391,0.5391,0.0001
"After Brandon and Robert went to the hospital, Robert gave a snack to",359,1,2,3,4,5,6,10,11,14,15, Robert, Brandon, Robert, Robert, Brandon, Brandon,ablation, the,0.291,0.0176,0.0003
"After Jennifer and Matthew went to the store, Matthew gave a bone to",322,1,2,3,4,5,6,10,11,14,15, Matthew, Jennifer, Matthew, Matthew, Jennifer, Jennifer,ablation, the,0.4414,0.0679,0.0004
"When Steven and Joseph got a snack at the school, Joseph decided to give it to",415,1,2,3,4,5,6,12,13,17,18, Joseph, Steven, Joseph, Joseph, Steven, Steven,ablation, Steven,0.582,0.582,0.0004
"Afterwards, Daniel and Christopher went to the store. Christopher gave a ring to",704,1,4,5,6,7,8,12,13,16,17, Christopher, Daniel, Christopher, Christopher, Daniel, Daniel,eval, Daniel,0.4375,0.4375,0.0006
"Then, Adam and Anthony had a lot of fun at the garden. Anthony gave a snack to",79,1,3,4,5,6,7,15,16,19,20, Anthony, Adam, Anthony, Anthony, Adam, Adam,circuit, Adam,0.498,0.498,0.0009
"After Jeremy and Brian went to the store, Brian gave a kiss to",321,1,2,3,4,5,6,10,11,14,15, Brian, Jeremy, Brian, Brian, Jeremy, Jeremy,ablation, Jeremy,0.3359,0.3359,0.0021
"When Brian and Jennifer got a computer at the station, Jennifer decided to give it to",444,1,2,3,4,5,6,12,13,17,18, Jennifer, Brian, Jennifer, Jennifer, Brian, Brian,ablation, the,0.2451,0.0425,0.0006
"While Ryan and Daniel were working at the office, Daniel gave a kiss to",553,1,2,3,4,5,6,11,12,15,16, Daniel, Ryan, Daniel, Daniel, Ryan, Ryan,circuit, Ryan,0.5703,0.5703,0.0009
"While Sarah and John were commuting to the office, John gave a snack to",623,1,2,3,4,5,6,11,12,15,16, John, Sarah, John, John, Sarah, Sarah,ablation, Sarah,0.5859,0.5859,0.0003
The office John and Jennifer went to had a bone. Jennifer gave it to,874,1,3,4,5,6,7,12,13,15,16, Jennifer, John, Jennifer, Jennifer, John, John,ablation, John,0.4375,0.4375,0.0013
"Then, Sarah and Christopher had a lot of fun at the house. Christopher gave a drink to",118,1,3,4,5,6,7,15,16,19,20, Christopher, Sarah, Christopher, Christopher, Sarah, Sarah,ablation, Sarah,0.4316,0.4316,0.0016
"Then, Brandon and Jessica had a lot of fun at the garden. Jessica gave a kiss to",73,1,3,4,5,6,7,15,16,19,20, Jessica, Brandon, Jessica, Jessica, Brandon, Brandon,ablation, Brandon,0.4961,0.4961,0.0004
"Then, Rachel and Ryan were working at the store. Ryan decided to give a bone to",130,1,3,4,5,6,7,12,13,18,19, Ryan, Rachel, Ryan, Ryan, Rachel, Rachel,ablation, the,0.3574,0.0903,0.0015
"When Andrew and Robert got a drink at the house, Robert decided to give it to",438,1,2,3,4,5,6,12,13,17,18, Robert, Andrew, Robert, Robert, Andrew, Andrew,ablation, Andrew,0.2734,0.2734,0.0047
The station Robert and Jennifer went to had a necklace. Jennifer gave it to,893,1,3,4,5,6,7,12,13,15,16, Jennifer, Robert, Jennifer, Jennifer, Robert, Robert,ablation, Robert,0.7383,0.7383,0.0004
The hospital Ryan and Robert went to had a drink. Robert gave it to,870,1,3,4,5,6,7,12,13,15,16, Robert, Ryan, Robert, Robert, Ryan, Ryan,ablation, Ryan,0.3203,0.3203,0.0057
"Then, Ryan and Michael were working at the hospital. Michael decided to give a drink to",166,1,3,4,5,6,7,12,13,18,19, Michael, Ryan, Michael, Michael, Ryan, Ryan,circuit, Ryan,0.2451,0.2451,0.0002
"When David and Jessica got a ring at the restaurant, Jessica decided to give it to",400,1,2,3,4,5,6,12,13,17,18, Jessica, David, Jessica, Jessica, David, David,ablation, David,0.5469,0.5469,0.0031
"Then, Jonathan and Matthew were working at the school. Matthew decided to give a basketball to",155,1,3,4,5,6,7,12,13,18,19, Matthew, Jonathan, Matthew, Matthew, Jonathan, Jonathan,ablation, Jonathan,0.3125,0.3125,0.0012
"While Eric and Jessica were working at the restaurant, Jessica gave a computer to",532,1,2,3,4,5,6,11,12,15,16, Jessica, Eric, Jessica, Jessica, Eric, Eric,ablation, Eric,0.4238,0.4238,0.0009
"While Jason and Christopher were commuting to the office, Christopher gave a computer to",620,1,2,3,4,5,6,11,12,15,16, Christopher, Jason, Christopher, Christopher, Jason, Jason,circuit, Jason,0.7812,0.7812,0.0001
"Afterwards, Anthony and John went to the restaurant. John gave a basketball to",723,1,4,5,6,7,8,12,13,16,17, John, Anthony, John, John, Anthony, Anthony,ablation, Anthony,0.5547,0.5547,0.0006
The store Daniel and Jennifer went to had a snack. Jennifer gave it to,839,1,3,4,5,6,7,12,13,15,16, Jennifer, Daniel, Jennifer, Jennifer, Daniel, Daniel,eval, Daniel,0.3555,0.3555,0.013
The office Jennifer and Michael went to had a kiss. Michael gave it to,873,1,3,4,5,6,7,12,13,15,16, Michael, Jennifer, Michael, Michael, Jennifer, Jennifer,ablation, Jennifer,0.5898,0.5898,0.0002
"Then, Joseph and Robert went to the house. Robert gave a ring to",48,1,3,4,5,6,7,11,12,15,16, Robert, Joseph, Robert, Robert, Joseph, Joseph,ablation, the,0.2031,0.2031,0.0031
"Then, Matthew and Michael had a long argument, and afterwards Michael said to",306,1,3,4,5,6,7,13,14,15,16, Michael, Matthew, Michael, Michael, Matthew, Matthew,ablation, Matthew,0.625,0.625,0.0004
"While Kevin and Anthony were commuting to the house, Anthony gave a basketball to",627,1,2,3,4,5,6,11,12,15,16, Anthony, Kevin, Anthony, Anthony, Kevin, Kevin,ablation, Kevin,0.7852,0.7852,0.0004
"Then, William and Jennifer had a lot of fun at the store. Jennifer gave a basketball to",67,1,3,4,5,6,7,15,16,19,20, Jennifer, William, Jennifer, Jennifer, William, William,ablation, William,0.668,0.668,0.0004
"When Jason and Christopher got a bone at the school, Christopher decided to give the bone to",474,1,2,3,4,5,6,12,13,18,19, Christopher, Jason, Christopher, Christopher, Jason, Jason,ablation, Jason,0.4883,0.4883,0.002
The store Matthew and Christopher went to had a ring. Christopher gave it to,832,1,3,4,5,6,7,12,13,15,16, Christopher, Matthew, Christopher, Christopher, Matthew, Matthew,ablation, Matthew,0.6875,0.6875,0.0009
"While Elizabeth and Sarah were working at the station, Sarah gave a necklace to",573,1,2,3,4,5,6,11,12,15,16, Sarah, Elizabeth, Sarah, Sarah, Elizabeth, Elizabeth,ablation, Elizabeth,0.6172,0.6172,0.0014
"Then, John and James had a lot of fun at the house. James gave a drink to",118,1,3,4,5,6,7,15,16,19,20, James, John, James, James, John, John,ablation, John,0.6406,0.6406,0.0001
"Then, William and Matthew had a long argument. Afterwards Matthew said to",795,1,3,4,5,6,7,12,13,14,15, Matthew, William, Matthew, Matthew, William, William,ablation, William,0.6328,0.6328,0.0002
"Then, Joseph and Michael had a long argument, and afterwards Michael said to",296,1,3,4,5,6,7,13,14,15,16, Michael, Joseph, Michael, Michael, Joseph, Joseph,circuit, Joseph,0.7695,0.7695,0.0004
"Then, Rachel and Daniel were thinking about going to the garden. Daniel wanted to give a kiss to",201,1,3,4,5,6,7,14,15,20,21, Daniel, Rachel, Daniel, Daniel, Rachel, Rachel,ablation, Rachel,0.5234,0.5234,0.0015
"Then, Jessica and Christopher were thinking about going to the hospital. Christopher wanted to give a kiss to",225,1,3,4,5,6,7,14,15,20,21, Christopher, Jessica, Christopher, Christopher, Jessica, Jessica,ablation, the,0.3535,0.0396,0.0004
"After the lunch, Jonathan and Daniel went to the office. Daniel gave a kiss to",681,1,5,6,7,8,9,13,14,17,18, Daniel, Jonathan, Daniel, Daniel, Jonathan, Jonathan,circuit, Jonathan,0.5273,0.5273,0.0005
"Afterwards, Brandon and Ryan went to the store. Ryan gave a ring to",704,1,4,5,6,7,8,12,13,16,17, Ryan, Brandon, Ryan, Ryan, Brandon, Brandon,ablation, Brandon,0.4395,0.4395,0.0015
"Afterwards, Andrew and Matthew went to the store. Matthew gave a computer to",708,1,4,5,6,7,8,12,13,16,17, Matthew, Andrew, Matthew, Matthew, Andrew, Andrew,ablation, Andrew,0.4863,0.4863,0.0002
"Then, Jennifer and Matthew were thinking about going to the garden. Matthew wanted to give a ring to",200,1,3,4,5,6,7,14,15,20,21, Matthew, Jennifer, Matthew, Matthew, Jennifer, Jennifer,circuit, Jennifer,0.6523,0.6523,0.0007
"While Sarah and Jason were working at the station, Jason gave a ring to",568,1,2,3,4,5,6,11,12,15,16, Jason, Sarah, Jason, Jason, Sarah, Sarah,eval, Sarah,0.8125,0.8125,0.0006
"While Jacob and Christopher were working at the garden, Christopher gave a computer to",524,1,2,3,4,5,6,11,12,15,16, Christopher, Jacob, Christopher, Christopher, Jacob, Jacob,ablation, Jacob,0.6406,0.6406,0.0001
"While David and Christopher were working at the station, Christopher gave a basketball to",571,1,2,3,4,5,6,11,12,15,16, Christopher, David, Christopher, Christopher, David, David,ablation, David,0.5781,0.5781,0.0011
"Then, Adam and Jessica had a long argument, and afterwards Jessica said to",310,1,3,4,5,6,7,13,14,15,16, Jessica, Adam, Jessica, Jessica, Adam, Adam,ablation, Adam,0.5195,0.5195,0.0007
"Then, Eric and Matthew were working at the office. Matthew decided to give a kiss to",169,1,3,4,5,6,7,12,13,18,19, Matthew, Eric, Matthew, Matthew, Eric, Eric,circuit, Eric,0.6172,0.6172,0.0001
"Then, Jason and Michael went to the station. Michael gave a kiss to",57,1,3,4,5,6,7,11,12,15,16, Michael, Jason, Michael, Michael, Jason, Jason,eval, his,0.2734,0.0835,0.0013
"After the lunch, Adam and Jessica went to the school. Jessica gave a drink to",670,1,5,6,7,8,9,13,14,17,18, Jessica, Adam, Jessica, Jessica, Adam, Adam,ablation, Adam,0.6445,0.6445,0.0001
"After Robert and David went to the garden, David gave a kiss to",329,1,2,3,4,5,6,10,11,14,15, David, Robert, David, David, Robert, Robert,ablation, Robert,0.2969,0.2969,0.0017
"While Brian and Jason were commuting to the school, Jason gave a bone to",602,1,2,3,4,5,6,11,12,15,16, Jason, Brian, Jason, Jason, Brian, Brian,circuit, Brian,0.5273,0.5273,0.0012
"Then, Emily and Andrew had a lot of fun at the station. Andrew gave a computer to",124,1,3,4,5,6,7,15,16,19,20, Andrew, Emily, Andrew, Andrew, Emily, Emily,circuit, Emily,0.3125,0.3125,0.0
"When Matthew and Michael got a basketball at the hospital, Michael decided to give it to",419,1,2,3,4,5,6,12,13,17,18, Michael, Matthew, Michael, Michael, Matthew, Matthew,ablation, Matthew,0.5703,0.5703,0.0056
"While Joseph and David were working at the office, David gave a snack to",559,1,2,3,4,5,6,11,12,15,16, David, Joseph, David, David, Joseph, Joseph,ablation, Joseph,0.5938,0.5938,0.0005
"Then, William and Jessica had a lot of fun at the garden. Jessica gave a necklace to",77,1,3,4,5,6,7,15,16,19,20, Jessica, William, Jessica, Jessica, William, William,circuit, William,0.7734,0.7734,0.0004
"While Brian and David were working at the restaurant, David gave a necklace to",533,1,2,3,4,5,6,11,12,15,16, David, Brian, David, David, Brian, Brian,ablation, Brian,0.6016,0.6016,0.0004
Friends Sean and David found a snack at the station. David gave it to,959,1,2,3,4,5,6,12,13,15,16, David, Sean, David, David, Sean, Sean,eval, Sean,0.625,0.625,0.0008
"When William and Ryan got a ring at the restaurant, Ryan decided to give the ring to",464,1,2,3,4,5,6,12,13,18,19, Ryan, William, Ryan, Ryan, William, William,ablation, William,0.6172,0.6172,0.0113
"When Justin and Andrew got a ring at the garden, Andrew decided to give it to",392,1,2,3,4,5,6,12,13,17,18, Andrew, Justin, Andrew, Andrew, Justin, Justin,eval, Justin,0.5117,0.5117,0.0008
"While Kelly and Sean were commuting to the garden, Sean gave a drink to",590,1,2,3,4,5,6,11,12,15,16, Sean, Kelly, Sean, Sean, Kelly, Kelly,circuit, Kelly,0.5156,0.5156,0.0003
"When Brian and Jason got a bone at the garden, Jason decided to give the bone to",458,1,2,3,4,5,6,12,13,18,19, Jason, Brian, Jason, Jason, Brian, Brian,eval, Brian,0.2559,0.2559,0.0032
"Then, Richard and Anthony went to the store. Anthony gave a necklace to",5,1,3,4,5,6,7,11,12,15,16, Anthony, Richard, Anthony, Anthony, Richard, Richard,ablation, Richard,0.2871,0.2871,0.0003
"After Jonathan and Andrew went to the hospital, Andrew gave a computer to",356,1,2,3,4,5,6,10,11,14,15, Andrew, Jonathan, Andrew, Andrew, Jonathan, Jonathan,ablation, the,0.2598,0.2295,0.0004
"Then, Daniel and Christopher had a lot of fun at the school. Christopher gave a computer to",92,1,3,4,5,6,7,15,16,19,20, Christopher, Daniel, Christopher, Christopher, Daniel, Daniel,ablation, Daniel,0.3438,0.3438,0.0002
"While Ryan and Andrew were working at the school, Andrew gave a computer to",540,1,2,3,4,5,6,11,12,15,16, Andrew, Ryan, Andrew, Andrew, Ryan, Ryan,ablation, Ryan,0.457,0.457,0.0005
"After the lunch, Eric and Christopher went to the garden. Christopher gave a necklace to",653,1,5,6,7,8,9,13,14,17,18, Christopher, Eric, Christopher, Christopher, Eric, Eric,ablation, Eric,0.6875,0.6875,0.0005
"While Brandon and David were working at the school, David gave a snack to",543,1,2,3,4,5,6,11,12,15,16, David, Brandon, David, David, Brandon, Brandon,ablation, Brandon,0.1758,0.1758,0.0009
"Then, Robert and Jennifer were working at the hospital. Jennifer decided to give a computer to",164,1,3,4,5,6,7,12,13,18,19, Jennifer, Robert, Jennifer, Jennifer, Robert, Robert,circuit, the,0.5352,0.1445,0.0002
"After Rachel and Daniel went to the station, Daniel gave a snack to",383,1,2,3,4,5,6,10,11,14,15, Daniel, Rachel, Daniel, Daniel, Rachel, Rachel,ablation, a,0.2715,0.0781,0.0015
"When James and Daniel got a necklace at the store, Daniel decided to give the necklace to",453,1,2,3,4,5,6,12,13,18,19, Daniel, James, Daniel, Daniel, James, James,ablation, James,0.4062,0.4062,0.0017
"When Crystal and Kevin got a necklace at the house, Kevin decided to give it to",437,1,2,3,4,5,6,12,13,17,18, Kevin, Crystal, Kevin, Kevin, Crystal, Crystal,ablation, Crystal,0.5156,0.5156,0.0004
"Then, Laura and Jason went to the store. Jason gave a ring to",0,1,3,4,5,6,7,11,12,15,16, Jason, Laura, Jason, Jason, Laura, Laura,ablation, Laura,0.5352,0.5352,0.0043
"When Jason and Joseph got a drink at the house, Joseph decided to give it to",438,1,2,3,4,5,6,12,13,17,18, Joseph, Jason, Joseph, Joseph, Jason, Jason,ablation, Jason,0.2578,0.2578,0.0027
"While Rachel and Daniel were working at the hospital, Daniel gave a snack to",551,1,2,3,4,5,6,11,12,15,16, Daniel, Rachel, Daniel, Daniel, Rachel, Rachel,ablation, a,0.4492,0.0688,0.0006
"After the lunch, Jonathan and Sarah went to the station. Sarah gave a basketball to",699,1,5,6,7,8,9,13,14,17,18, Sarah, Jonathan, Sarah, Sarah, Jonathan, Jonathan,ablation, Jonathan,0.2227,0.2227,0.0009
"Then, Justin and David had a long argument. Afterwards David said to",819,1,3,4,5,6,7,12,13,14,15, David, Justin, David, David, Justin, Justin,ablation, Justin,0.6523,0.6523,0.0028
"Then, David and Jessica went to the school. Jessica gave a basketball to",27,1,3,4,5,6,7,11,12,15,16, Jessica, David, Jessica, Jessica, David, David,ablation, David,0.3633,0.3633,0.0006
Friends Richard and Brandon found a snack at the station. Brandon gave it to,959,1,2,3,4,5,6,12,13,15,16, Brandon, Richard, Brandon, Brandon, Richard, Richard,circuit, Richard,0.6992,0.6992,0.0001
"Then, Jason and James went to the garden. James gave a necklace to",13,1,3,4,5,6,7,11,12,15,16, James, Jason, James, James, Jason, Jason,ablation, Jason,0.4082,0.4082,0.0006
"Then, David and Jessica had a lot of fun at the house. Jessica gave a drink to",118,1,3,4,5,6,7,15,16,19,20, Jessica, David, Jessica, Jessica, David, David,eval, David,0.6133,0.6133,0.0016
"When Joseph and Michael got a necklace at the hospital, Michael decided to give the necklace to",485,1,2,3,4,5,6,12,13,18,19, Michael, Joseph, Michael, Michael, Joseph, Joseph,circuit, Joseph,0.4629,0.4629,0.004
"Afterwards, Michelle and William went to the restaurant. William gave a bone to",722,1,4,5,6,7,8,12,13,16,17, William, Michelle, William, William, Michelle, Michelle,ablation, the,0.3301,0.0447,0.0013
"Then, Michelle and Ryan had a long argument, and afterwards Ryan said to",276,1,3,4,5,6,7,13,14,15,16, Ryan, Michelle, Ryan, Ryan, Michelle, Michelle,ablation, Michelle,0.4121,0.4121,0.0004
"After the lunch, Jonathan and William went to the hospital. William gave a bone to",674,1,5,6,7,8,9,13,14,17,18, William, Jonathan, William, William, Jonathan, Jonathan,circuit, Jonathan,0.498,0.498,0.0002
"Then, Matthew and Jessica were working at the house. Jessica decided to give a basketball to",179,1,3,4,5,6,7,12,13,18,19, Jessica, Matthew, Jessica, Jessica, Matthew, Matthew,eval, Matthew,0.3691,0.3691,0.0009
"Then, Brian and Matthew were working at the restaurant. Matthew decided to give a ring to",144,1,3,4,5,6,7,12,13,18,19, Matthew, Brian, Matthew, Matthew, Brian, Brian,ablation, Brian,0.293,0.293,0.0016
The house Thomas and Brandon went to had a bone. Brandon gave it to,882,1,3,4,5,6,7,12,13,15,16, Brandon, Thomas, Brandon, Brandon, Thomas, Thomas,ablation, Thomas,0.2158,0.2158,0.0057
"Then, Jonathan and Robert had a long argument, and afterwards Robert said to",279,1,3,4,5,6,7,13,14,15,16, Robert, Jonathan, Robert, Robert, Jonathan, Jonathan,ablation, Jonathan,0.3125,0.3125,0.001
"Then, Jonathan and Brandon had a long argument, and afterwards Brandon said to",284,1,3,4,5,6,7,13,14,15,16, Brandon, Jonathan, Brandon, Brandon, Jonathan, Jonathan,ablation, Jonathan,0.4668,0.4668,0.0004
"When Robert and Jennifer got a drink at the school, Jennifer decided to give the drink to",478,1,2,3,4,5,6,12,13,18,19, Jennifer, Robert, Jennifer, Jennifer, Robert, Robert,ablation, Robert,0.4082,0.4082,0.0019
Friends Robert and Daniel found a bone at the hospital. Daniel gave it to,930,1,2,3,4,5,6,12,13,15,16, Daniel, Robert, Daniel, Daniel, Robert, Robert,ablation, Robert,0.5469,0.5469,0.001
"When Aaron and Kevin got a drink at the restaurant, Kevin decided to give the drink to",470,1,2,3,4,5,6,12,13,18,19, Kevin, Aaron, Kevin, Kevin, Aaron, Aaron,ablation, Aaron,0.582,0.582,0.0016
"After the lunch, Kevin and John went to the store. John gave a bone to",642,1,5,6,7,8,9,13,14,17,18, John, Kevin, John, John, Kevin, Kevin,ablation, Kevin,0.6953,0.6953,0.0007
"When Rachel and Matthew got a drink at the station, Matthew decided to give the drink to",510,1,2,3,4,5,6,12,13,18,19, Matthew, Rachel, Matthew, Matthew, Rachel, Rachel,ablation, Rachel,0.3086,0.3086,0.0017
The station Jennifer and Christopher went to had a snack. Christopher gave it to,895,1,3,4,5,6,7,12,13,15,16, Christopher, Jennifer, Christopher, Christopher, Jennifer, Jennifer,ablation, Jennifer,0.4473,0.4473,0.006
"Then, Jessica and Christopher had a long argument. Afterwards Christopher said to",770,1,3,4,5,6,7,12,13,14,15, Christopher, Jessica, Christopher, Christopher, Jessica, Jessica,ablation, Jessica,0.4648,0.4648,0.0004
