prompt,prompt_id,prefix,IO,and,S1,S1+1,action1,S2,action2,to,length,wrong_token,correct_token,S1_token,S2_token,IO_token,label,split,top_answer,top_answer_prob,correct_prob,wrong_prob
"Then, Jamie and Charles had a long argument, and afterwards Lisa said to",302,1,3,4,5,6,7,13,14,15,16, Andrew, Jason, Andrew, Andrew, Jason, Jason,ablation, them,0.1621,0.0007,0.0014
"While Paul and Jacob were commuting to the restaurant, Scott gave a bone to",594,1,2,3,4,5,6,11,12,15,16, Matthew, John, Matthew, Matthew, John, John,ablation, the,0.1475,0.0014,0.0003
"Afterwards, Crystal and Laura went to the store. Aaron gave a computer to",708,1,4,5,6,7,8,12,13,16,17, Christopher, Jason, Christopher, Christopher, Jason, Jason,circuit, Crystal,0.5039,0.0023,0.0007
"Afterwards, Paul and Laura went to the hospital. Mary gave a bone to",738,1,4,5,6,7,8,12,13,16,17, Michael, James, Michael, Michael, James, James,ablation, the,0.1885,0.001,0.0011
"When Jeremy and Adam got a ring at the garden, Emily decided to give it to",392,1,2,3,4,5,6,12,13,17,18, Sarah, Anthony, Sarah, Sarah, Anthony, Anthony,ablation, her,0.1689,0.0006,0.0024
"Then, Anthony and Ryan were working at the school. Thomas decided to give a basketball to",155,1,3,4,5,6,7,12,13,18,19, Jennifer, Daniel, Jennifer, Jennifer, Daniel, Daniel,ablation, Anthony,0.5273,0.0001,0.0
Friends Mark and Crystal found a basketball at the school. Sean gave it to,923,1,2,3,4,5,6,12,13,15,16, Brandon, Kyle, Brandon, Brandon, Kyle, Kyle,ablation, them,0.5938,0.0005,0.0005
"While Jacob and Michelle were working at the school, Sean gave a necklace to",541,1,2,3,4,5,6,11,12,15,16, John, Sarah, John, John, Sarah, Sarah,eval, Michelle,0.2812,0.0062,0.0005
"When Paul and Kelly got a necklace at the house, Jose decided to give the necklace to",501,1,2,3,4,5,6,12,13,18,19, Jessica, Elizabeth, Jessica, Jessica, Elizabeth, Elizabeth,circuit, Paul,0.1235,0.0009,0.0026
The store Mary and Sean went to had a basketball. Alexander gave it to,835,1,3,4,5,6,7,12,13,15,16, Matthew, Brian, Matthew, Matthew, Brian, Brian,eval, them,0.2852,0.0009,0.0012
"Then, Jason and Joseph had a lot of fun at the station. Kelly gave a kiss to",121,1,3,4,5,6,7,15,16,19,20, Jessica, James, Jessica, Jessica, James, James,ablation, Jason,0.2461,0.0006,0.0026
"Afterwards, Stephen and Steven went to the restaurant. Mary gave a snack to",727,1,4,5,6,7,8,12,13,16,17, Jessica, Jonathan, Jessica, Jessica, Jonathan, Jonathan,ablation, Stephen,0.1572,0.0002,0.0009
"While Aaron and Steven were commuting to the school, Jose gave a bone to",602,1,2,3,4,5,6,11,12,15,16, John, Brian, John, John, Brian, Brian,ablation, Aaron,0.2158,0.0003,0.0007
"While Tyler and Emily were working at the office, Mary gave a basketball to",555,1,2,3,4,5,6,11,12,15,16, Brian, Crystal, Brian, Brian, Crystal, Crystal,ablation, Tyler,0.5195,0.0,0.0006
"While Paul and Kyle were commuting to the garden, Tyler gave a basketball to",587,1,2,3,4,5,6,11,12,15,16, Matthew, Joseph, Matthew, Matthew, Joseph, Joseph,ablation, Paul,0.2441,0.0009,0.0005
"Then, Mark and Amy were working at the garden. Scott decided to give a computer to",140,1,3,4,5,6,7,12,13,18,19, Kevin, Thomas, Kevin, Kevin, Thomas, Thomas,circuit, Mark,0.291,0.0003,0.0005
"When Sean and Adam got a kiss at the restaurant, Kelly decided to give it to",401,1,2,3,4,5,6,12,13,17,18, Jennifer, Daniel, Jennifer, Jennifer, Daniel, Daniel,ablation, them,0.1475,0.0008,0.0005
"After Jamie and Adam went to the house, Paul gave a drink to",374,1,2,3,4,5,6,10,11,14,15, Christopher, Sarah, Christopher, Christopher, Sarah, Sarah,eval, Jamie,0.3418,0.0013,0.0001
"Then, Charles and Crystal had a lot of fun at the hospital. Lisa gave a drink to",102,1,3,4,5,6,7,15,16,19,20, Ryan, Rachel, Ryan, Ryan, Rachel, Rachel,ablation, Charles,0.2227,0.0001,0.0001
The office Rachel and Elizabeth went to had a basketball. Patrick gave it to,875,1,3,4,5,6,7,12,13,15,16, Daniel, Anthony, Daniel, Daniel, Anthony, Anthony,ablation, Rachel,0.2676,0.001,0.0025
The station Amy and Adam went to had a bone. Aaron gave it to,890,1,3,4,5,6,7,12,13,15,16, Jennifer, Justin, Jennifer, Jennifer, Justin, Justin,ablation, them,0.2207,0.0011,0.0002
"Then, Sean and Elizabeth were thinking about going to the store. Kelly wanted to give a ring to",192,1,3,4,5,6,7,14,15,20,21, Matthew, Eric, Matthew, Matthew, Eric, Eric,ablation, Sean,0.3555,0.0011,0.0011
"Then, Amy and Kyle were working at the hospital. Charles decided to give a bone to",162,1,3,4,5,6,7,12,13,18,19, Daniel, Thomas, Daniel, Daniel, Thomas, Thomas,ablation, Amy,0.3438,0.0005,0.0002
"Then, Rachel and Steven went to the garden. Richard gave a bone to",10,1,3,4,5,6,7,11,12,15,16, Michael, Jessica, Michael, Michael, Jessica, Jessica,ablation, Rachel,0.2695,0.0003,0.0007
"While Lisa and Jacob were working at the station, Jose gave a snack to",575,1,2,3,4,5,6,11,12,15,16, Laura, Aaron, Laura, Laura, Aaron, Aaron,ablation, Lisa,0.1777,0.0002,0.0003
"While Jamie and Kevin were commuting to the office, Lisa gave a kiss to",617,1,2,3,4,5,6,11,12,15,16, Jessica, Anthony, Jessica, Jessica, Anthony, Anthony,ablation, Kevin,0.2754,0.0004,0.0005
"While Mary and Richard were commuting to the garden, Jose gave a bone to",586,1,2,3,4,5,6,11,12,15,16, Elizabeth, Rachel, Elizabeth, Elizabeth, Rachel, Rachel,circuit, the,0.1826,0.0003,0.0005
"Then, Sean and Crystal had a long argument. Afterwards Jose said to",768,1,3,4,5,6,7,12,13,14,15, Jessica, Kyle, Jessica, Jessica, Kyle, Kyle,ablation, Crystal,0.293,0.0003,0.0008
"When Stephen and Anthony got a kiss at the garden, Sean decided to give the kiss to",457,1,2,3,4,5,6,12,13,18,19, Jessica, John, Jessica, Jessica, John, John,ablation, his,0.1206,0.0047,0.0027
"When Sean and Mark got a necklace at the school, Jose decided to give the necklace to",477,1,2,3,4,5,6,12,13,18,19, Sarah, Rachel, Sarah, Sarah, Rachel, Rachel,ablation, his,0.1426,0.0017,0.0036
Friends Jamie and Jacob found a bone at the garden. Lisa gave it to,906,1,2,3,4,5,6,12,13,15,16, John, Amy, John, John, Amy, Amy,eval, them,0.2656,0.0015,0.0008
"While Brian and John were working at the office, Crystal gave a necklace to",557,1,2,3,4,5,6,11,12,15,16, Michael, David, Michael, Michael, David, David,ablation, Brian,0.5664,0.0014,0.0008
"While Laura and Brandon were commuting to the office, Michelle gave a computer to",620,1,2,3,4,5,6,11,12,15,16, Christopher, Matthew, Christopher, Christopher, Matthew, Matthew,ablation, Laura,0.1001,0.0005,0.0003
"Then, Emily and Richard had a long argument, and afterwards Kelly said to",256,1,3,4,5,6,7,13,14,15,16, John, Thomas, John, John, Thomas, Thomas,eval, Emily,0.2246,0.0008,0.0027
"Then, Amy and Daniel were thinking about going to the school. Paul wanted to give a ring to",216,1,3,4,5,6,7,14,15,20,21, Christopher, Jennifer, Christopher, Christopher, Jennifer, Jennifer,ablation, Amy,0.5352,0.0009,0.0001
"When Jacob and Emily got a computer at the station, Paul decided to give it to",444,1,2,3,4,5,6,12,13,17,18, James, Jason, James, James, Jason, Jason,ablation, the,0.1494,0.001,0.002
"Then, Aaron and Michelle had a long argument, and afterwards Alexander said to",312,1,3,4,5,6,7,13,14,15,16, Brian, Laura, Brian, Brian, Laura, Laura,circuit, them,0.1855,0.0006,0.0004
"Then, Amy and Rachel were working at the hospital. Jeremy decided to give a drink to",166,1,3,4,5,6,7,12,13,18,19, Sarah, Kyle, Sarah, Sarah, Kyle, Kyle,ablation, Amy,0.3867,0.0001,0.0004
"After Mary and Emily went to the station, Lisa gave a computer to",380,1,2,3,4,5,6,10,11,14,15, Matthew, Jennifer, Matthew, Matthew, Jennifer, Jennifer,ablation, Mary,0.2051,0.0004,0.0005
"After the lunch, Aaron and Crystal went to the station. Mary gave a basketball to",699,1,5,6,7,8,9,13,14,17,18, William, Jonathan, William, William, Jonathan, Jonathan,eval, Aaron,0.7188,0.0001,0.0002
The station Jacob and Mark went to had a snack. Scott gave it to,895,1,3,4,5,6,7,12,13,15,16, Robert, Andrew, Robert, Robert, Andrew, Andrew,ablation, them,0.2832,0.0002,0.0004
The school Lisa and Scott went to had a basketball. Alexander gave it to,859,1,3,4,5,6,7,12,13,15,16, Christopher, Justin, Christopher, Christopher, Justin, Justin,ablation, them,0.3496,0.0004,0.0004
"Afterwards, Aaron and Richard went to the office. Tyler gave a drink to",750,1,4,5,6,7,8,12,13,16,17, Jessica, Jonathan, Jessica, Jessica, Jonathan, Jonathan,eval, Aaron,0.4238,0.0005,0.0006
"After Steven and Jonathan went to the store, Sean gave a drink to",326,1,2,3,4,5,6,10,11,14,15, Christopher, Joseph, Christopher, Christopher, Joseph, Joseph,ablation, Steven,0.4473,0.0018,0.0015
Friends Patrick and Stephen found a necklace at the garden. Kelly gave it to,909,1,2,3,4,5,6,12,13,15,16, Steven, Laura, Steven, Steven, Laura, Laura,ablation, them,0.3809,0.0009,0.0017
"While Charles and Laura were working at the station, Paul gave a necklace to",573,1,2,3,4,5,6,11,12,15,16, Brandon, Jonathan, Brandon, Brandon, Jonathan, Jonathan,ablation, Laura,0.1465,0.0001,0.0
"Then, Emily and Crystal were working at the garden. Jamie decided to give a basketball to",139,1,3,4,5,6,7,12,13,18,19, Andrew, Jason, Andrew, Andrew, Jason, Jason,ablation, Emily,0.3945,0.0006,0.0001
"Then, Adam and Elizabeth were working at the house. Richard decided to give a drink to",182,1,3,4,5,6,7,12,13,18,19, Michael, Sarah, Michael, Michael, Sarah, Sarah,ablation, the,0.2344,0.0008,0.0005
"Then, Rachel and Elizabeth had a lot of fun at the restaurant. Richard gave a necklace to",85,1,3,4,5,6,7,15,16,19,20, John, Brandon, John, John, Brandon, Brandon,eval, Rachel,0.4668,0.0,0.0001
"Then, Steven and William were working at the station. Scott decided to give a computer to",188,1,3,4,5,6,7,12,13,18,19, James, Sarah, James, James, Sarah, Sarah,ablation, Steven,0.3027,0.0008,0.0019
"While Aaron and Amy were commuting to the school, Patrick gave a bone to",602,1,2,3,4,5,6,11,12,15,16, Robert, Sarah, Robert, Robert, Sarah, Sarah,circuit, Amy,0.1406,0.0019,0.0002
"When Lisa and Kevin got a basketball at the office, Alexander decided to give the basketball to",491,1,2,3,4,5,6,12,13,18,19, John, Jonathan, John, John, Jonathan, Jonathan,ablation, Lisa,0.1729,0.0009,0.0026
"When Crystal and Brian got a bone at the hospital, Sean decided to give it to",418,1,2,3,4,5,6,12,13,17,18, John, Jason, John, John, Jason, Jason,circuit, his,0.1875,0.0009,0.0012
"Then, Jacob and Jeremy had a long argument, and afterwards Alexander said to",270,1,3,4,5,6,7,13,14,15,16, Ryan, Amy, Ryan, Ryan, Amy, Amy,eval, Jacob,0.3496,0.0003,0.0001
"Then, Mark and Andrew were working at the school. Scott decided to give a bone to",154,1,3,4,5,6,7,12,13,18,19, James, Joseph, James, James, Joseph, Joseph,ablation, Mark,0.2949,0.0001,0.0003
"Then, Sean and Thomas were thinking about going to the store. Scott wanted to give a ring to",192,1,3,4,5,6,7,14,15,20,21, Jennifer, Brandon, Jennifer, Jennifer, Brandon, Brandon,ablation, his,0.1963,0.0003,0.0036
"Then, Stephen and Richard had a lot of fun at the store. Lisa gave a bone to",66,1,3,4,5,6,7,15,16,19,20, James, Robert, James, James, Robert, Robert,ablation, each,0.249,0.0007,0.0005
The school Crystal and Laura went to had a snack. Stephen gave it to,863,1,3,4,5,6,7,12,13,15,16, David, John, David, David, John, John,circuit, Crystal,0.291,0.0008,0.0003
"Then, Tyler and Kevin were working at the hospital. Scott decided to give a bone to",162,1,3,4,5,6,7,12,13,18,19, Jason, Adam, Jason, Jason, Adam, Adam,ablation, Tyler,0.293,0.0005,0.0006
"After Laura and Steven went to the hospital, Mark gave a basketball to",355,1,2,3,4,5,6,10,11,14,15, Matthew, Justin, Matthew, Matthew, Justin, Justin,ablation, Steven,0.127,0.0005,0.0007
"After the lunch, Kevin and Jason went to the station. Emily gave a bone to",698,1,5,6,7,8,9,13,14,17,18, James, John, James, James, John, John,ablation, Kevin,0.5273,0.0004,0.0004
"Then, Patrick and Amy were thinking about going to the school. Sean wanted to give a snack to",223,1,3,4,5,6,7,14,15,20,21, Daniel, Brian, Daniel, Daniel, Brian, Brian,circuit, the,0.2852,0.0005,0.0003
"Then, Aaron and Elizabeth had a lot of fun at the house. Jacob gave a basketball to",115,1,3,4,5,6,7,15,16,19,20, Ryan, Jason, Ryan, Ryan, Jason, Jason,circuit, Aaron,0.4219,0.0014,0.0002
"Then, Sean and Stephen were thinking about going to the garden. Jamie wanted to give a drink to",206,1,3,4,5,6,7,14,15,20,21, Jessica, Justin, Jessica, Jessica, Justin, Justin,ablation, the,0.3984,0.0001,0.0002
"Then, Kyle and Anthony had a long argument. Afterwards Crystal said to",779,1,3,4,5,6,7,12,13,14,15, Jessica, James, Jessica, Jessica, James, James,ablation, Kyle,0.3066,0.0008,0.0002
"Then, Brian and Ryan had a long argument, and afterwards Mary said to",297,1,3,4,5,6,7,13,14,15,16, James, Robert, James, James, Robert, Robert,ablation, Brian,0.3379,0.0011,0.0016
"While Brandon and Andrew were commuting to the station, Jeremy gave a drink to",638,1,2,3,4,5,6,11,12,15,16, David, Robert, David, David, Robert, Robert,ablation, a,0.3164,0.0005,0.0009
"When Jason and Brandon got a computer at the school, Mary decided to give the computer to",476,1,2,3,4,5,6,12,13,18,19, Jennifer, Ryan, Jennifer, Jennifer, Ryan, Ryan,ablation, Jason,0.2168,0.0012,0.0009
"After Jacob and Joseph went to the hospital, Kelly gave a snack to",359,1,2,3,4,5,6,10,11,14,15, Michael, James, Michael, Michael, James, James,ablation, Jacob,0.2197,0.0009,0.0024
"Then, Eric and Jason went to the station. Mark gave a ring to",56,1,3,4,5,6,7,11,12,15,16, Matthew, Ryan, Matthew, Matthew, Ryan, Ryan,ablation, Eric,0.3203,0.0004,0.0002
"Then, Rachel and William were thinking about going to the station. Scott wanted to give a bone to",250,1,3,4,5,6,7,14,15,20,21, Michael, Andrew, Michael, Michael, Andrew, Andrew,circuit, the,0.3125,0.0001,0.0007
"Then, Laura and Elizabeth went to the house. Scott gave a bone to",50,1,3,4,5,6,7,11,12,15,16, Jessica, John, Jessica, Jessica, John, John,ablation, Laura,0.1855,0.0012,0.0005
"While Jacob and Jeremy were working at the hospital, Tyler gave a snack to",551,1,2,3,4,5,6,11,12,15,16, Jennifer, Sarah, Jennifer, Jennifer, Sarah, Sarah,ablation, a,0.2236,0.0009,0.0003
"While Laura and Anthony were commuting to the garden, Jacob gave a kiss to",585,1,2,3,4,5,6,11,12,15,16, Andrew, Ryan, Andrew, Andrew, Ryan, Ryan,ablation, his,0.1523,0.0003,0.0005
"Afterwards, Brian and James went to the school. Eric gave a basketball to",731,1,4,5,6,7,8,12,13,16,17, Christopher, Jessica, Christopher, Christopher, Jessica, Jessica,ablation, Brian,0.5117,0.0002,0.0001
"Then, Elizabeth and Eric had a long argument, and afterwards Paul said to",308,1,3,4,5,6,7,13,14,15,16, Joseph, Ryan, Joseph, Joseph, Ryan, Ryan,ablation, Elizabeth,0.2734,0.0001,0.002
"Then, Jacob and Michelle were working at the office. Alexander decided to give a drink to",174,1,3,4,5,6,7,12,13,18,19, Joseph, Andrew, Joseph, Joseph, Andrew, Andrew,eval, Jacob,0.3145,0.0002,0.0008
"After Tyler and Stephen went to the station, Jose gave a bone to",378,1,2,3,4,5,6,10,11,14,15, David, Kevin, David, David, Kevin, Kevin,ablation, Tyler,0.2656,0.0003,0.0003
The house Jonathan and Sarah went to had a basketball. Michelle gave it to,883,1,3,4,5,6,7,12,13,15,16, Michael, Daniel, Michael, Michael, Daniel, Daniel,circuit, them,0.5117,0.0011,0.0022
"After Jamie and Aaron went to the restaurant, Tyler gave a kiss to",337,1,2,3,4,5,6,10,11,14,15, Jeremy, Mark, Jeremy, Jeremy, Mark, Mark,ablation, Jamie,0.2773,0.0006,0.0003
"Then, Steven and Adam had a lot of fun at the office. Jeremy gave a basketball to",107,1,3,4,5,6,7,15,16,19,20, Sarah, Eric, Sarah, Sarah, Eric, Eric,circuit, Steven,0.6094,0.0003,0.0002
"While Rachel and Andrew were working at the station, Alexander gave a drink to",574,1,2,3,4,5,6,11,12,15,16, Jennifer, Daniel, Jennifer, Jennifer, Daniel, Daniel,ablation, a,0.2393,0.0018,0.0004
"Then, Crystal and Kevin went to the house. Lisa gave a drink to",54,1,3,4,5,6,7,11,12,15,16, Jonathan, Adam, Jonathan, Jonathan, Adam, Adam,ablation, Crystal,0.4453,0.0002,0.0001
"Then, Steven and Eric had a long argument, and afterwards Kelly said to",257,1,3,4,5,6,7,13,14,15,16, Matthew, Joseph, Matthew, Matthew, Joseph, Joseph,ablation, Steven,0.2832,0.0006,0.0004
"Afterwards, Aaron and Anthony went to the store. Patrick gave a basketball to",707,1,4,5,6,7,8,12,13,16,17, Michael, Matthew, Michael, Michael, Matthew, Matthew,eval, Aaron,0.8398,0.0002,0.0003
"Then, Kyle and Steven had a long argument. Afterwards Sean said to",779,1,3,4,5,6,7,12,13,14,15, Brandon, Justin, Brandon, Brandon, Justin, Justin,ablation, Kyle,0.4082,0.0013,0.0003
"When Amy and Anthony got a necklace at the station, Jacob decided to give the necklace to",509,1,2,3,4,5,6,12,13,18,19, Jessica, Joseph, Jessica, Jessica, Joseph, Joseph,ablation, Amy,0.2334,0.0007,0.0012
"While Jamie and Aaron were commuting to the office, Alexander gave a kiss to",617,1,2,3,4,5,6,11,12,15,16, Eric, Elizabeth, Eric, Eric, Elizabeth, Elizabeth,ablation, Jamie,0.2002,0.0047,0.0006
"Afterwards, Kyle and Brian went to the station. Jose gave a kiss to",761,1,4,5,6,7,8,12,13,16,17, Robert, Jason, Robert, Robert, Jason, Jason,eval, his,0.1689,0.0003,0.0004
"Then, Aaron and Jeremy went to the store. Kelly gave a necklace to",5,1,3,4,5,6,7,11,12,15,16, Adam, Kyle, Adam, Adam, Kyle, Kyle,ablation, Aaron,0.252,0.0008,0.0034
"Then, Mark and Michelle had a long argument. Afterwards Emily said to",823,1,3,4,5,6,7,12,13,14,15, Anthony, Eric, Anthony, Anthony, Eric, Eric,ablation, Mark,0.3242,0.0004,0.0003
"While Jeremy and Michelle were working at the school, Sean gave a necklace to",541,1,2,3,4,5,6,11,12,15,16, Michael, Justin, Michael, Michael, Justin, Justin,circuit, Michelle,0.293,0.0005,0.0014
"After the lunch, Mary and Rachel went to the office. Jose gave a basketball to",683,1,5,6,7,8,9,13,14,17,18, Christopher, Jason, Christopher, Christopher, Jason, Jason,ablation, Mary,0.416,0.0007,0.0001
"After Steven and Eric went to the store, Richard gave a kiss to",321,1,2,3,4,5,6,10,11,14,15, Michael, Jennifer, Michael, Michael, Jennifer, Jennifer,ablation, his,0.375,0.0006,0.0016
Friends Michelle and Ryan found a drink at the garden. Scott gave it to,910,1,2,3,4,5,6,12,13,15,16, Jessica, John, Jessica, Jessica, John, John,ablation, them,0.5508,0.0006,0.0006
The office Sarah and Jason went to had a kiss. Steven gave it to,873,1,3,4,5,6,7,12,13,15,16, Jennifer, John, Jennifer, Jennifer, John, John,eval, Sarah,0.1973,0.0008,0.0028
"Then, Jonathan and William went to the station. Lisa gave a bone to",58,1,3,4,5,6,7,11,12,15,16, Michael, Joseph, Michael, Michael, Joseph, Joseph,ablation, the,0.1895,0.0007,0.0007
The office Patrick and Amy went to had a kiss. Jose gave it to,873,1,3,4,5,6,7,12,13,15,16, Andrew, Jonathan, Andrew, Andrew, Jonathan, Jonathan,ablation, them,0.1846,0.0001,0.0004
"When Sean and Aaron got a bone at the store, Jamie decided to give it to",386,1,2,3,4,5,6,12,13,17,18, Daniel, Jonathan, Daniel, Daniel, Jonathan, Jonathan,eval, them,0.1465,0.0001,0.0004
Friends Kelly and Stephen found a kiss at the school. Tyler gave it to,921,1,2,3,4,5,6,12,13,15,16, Jason, Emily, Jason, Jason, Emily, Emily,eval, his,0.1226,0.0057,0.0006
"Then, Sean and Mark had a lot of fun at the office. Alexander gave a necklace to",109,1,3,4,5,6,7,15,16,19,20, Michael, Christopher, Michael, Michael, Christopher, Christopher,eval, Mark,0.2002,0.0001,0.0009
"Then, Steven and Elizabeth were working at the hospital. Lisa decided to give a necklace to",165,1,3,4,5,6,7,12,13,18,19, Matthew, Jason, Matthew, Matthew, Jason, Jason,ablation, Steven,0.2969,0.0001,0.0001
The station Emily and Richard went to had a drink. Jamie gave it to,894,1,3,4,5,6,7,12,13,15,16, Matthew, Kyle, Matthew, Matthew, Kyle, Kyle,ablation, them,0.5078,0.0002,0.0002
"While Jacob and Amy were commuting to the store, Kelly gave a kiss to",577,1,2,3,4,5,6,11,12,15,16, Steven, Kyle, Steven, Steven, Kyle, Kyle,ablation, Jacob,0.3398,0.0007,0.0003
"While Kyle and Eric were working at the station, Patrick gave a computer to",572,1,2,3,4,5,6,11,12,15,16, Jessica, Sarah, Jessica, Jessica, Sarah, Sarah,ablation, the,0.1318,0.0017,0.0009
"When Mary and Mark got a snack at the school, Alexander decided to give the snack to",479,1,2,3,4,5,6,12,13,18,19, David, Kyle, David, David, Kyle, Kyle,ablation, his,0.1748,0.0004,0.0026
"While Emily and Richard were working at the store, Stephen gave a necklace to",517,1,2,3,4,5,6,11,12,15,16, Matthew, Jennifer, Matthew, Matthew, Jennifer, Jennifer,eval, Emily,0.1592,0.0026,0.0003
"Afterwards, Crystal and Jonathan went to the hospital. Paul gave a necklace to",741,1,4,5,6,7,8,12,13,16,17, James, Justin, James, James, Justin, Justin,circuit, Crystal,0.4297,0.0002,0.0005
"When Tyler and Sean got a bone at the house, Lisa decided to give it to",434,1,2,3,4,5,6,12,13,17,18, Kyle, Emily, Kyle, Kyle, Emily, Emily,ablation, them,0.1992,0.0006,0.0003
"Then, Mark and Rachel had a long argument. Afterwards Kelly said to",785,1,3,4,5,6,7,12,13,14,15, Robert, Brian, Robert, Robert, Brian, Brian,ablation, Mark,0.3359,0.0006,0.0005
"Then, Michelle and Amy were thinking about going to the restaurant. Jamie wanted to give a necklace to",213,1,3,4,5,6,7,14,15,20,21, Robert, Laura, Robert, Robert, Laura, Laura,ablation, Michelle,0.3984,0.0011,0.0003
"Then, Jacob and Jeremy went to the restaurant. Sean gave a bone to",18,1,3,4,5,6,7,11,12,15,16, Daniel, Kyle, Daniel, Daniel, Kyle, Kyle,ablation, Jacob,0.4023,0.0004,0.0003
"When Laura and Joseph got a computer at the store, Kelly decided to give the computer to",452,1,2,3,4,5,6,12,13,18,19, Daniel, Robert, Daniel, Daniel, Robert, Robert,eval, Laura,0.2734,0.0027,0.0025
"While Sean and Emily were working at the station, Tyler gave a snack to",575,1,2,3,4,5,6,11,12,15,16, Robert, William, Robert, Robert, William, William,ablation, a,0.1934,0.0002,0.0002
"When Paul and Charles got a necklace at the store, Jose decided to give it to",389,1,2,3,4,5,6,12,13,17,18, Matthew, Jason, Matthew, Matthew, Jason, Jason,ablation, them,0.1279,0.001,0.0003
"While Robert and David were commuting to the garden, Mary gave a drink to",590,1,2,3,4,5,6,11,12,15,16, Christopher, Daniel, Christopher, Christopher, Daniel, Daniel,ablation, the,0.3242,0.0003,0.0001
"After Charles and Jeremy went to the school, Alexander gave a drink to",350,1,2,3,4,5,6,10,11,14,15, Brian, Thomas, Brian, Brian, Thomas, Thomas,ablation, Charles,0.1768,0.0022,0.0004
"Then, Thomas and Jason had a lot of fun at the hospital. Sean gave a computer to",100,1,3,4,5,6,7,15,16,19,20, Jennifer, Andrew, Jennifer, Jennifer, Andrew, Andrew,ablation, Thomas,0.4141,0.0002,0.0004
"Then, Jacob and Rachel had a long argument. Afterwards Scott said to",811,1,3,4,5,6,7,12,13,14,15, Sarah, Eric, Sarah, Sarah, Eric, Eric,ablation, Jacob,0.2852,0.0004,0.0014
"Then, Jacob and Michelle were thinking about going to the school. Scott wanted to give a bone to",218,1,3,4,5,6,7,14,15,20,21, William, Anthony, William, William, Anthony, Anthony,eval, the,0.2217,0.0002,0.0003
The store Amy and Jason went to had a drink. Charles gave it to,838,1,3,4,5,6,7,12,13,15,16, Matthew, Robert, Matthew, Matthew, Robert, Robert,ablation, them,0.291,0.0004,0.0001
The school Jamie and Patrick went to had a ring. Jose gave it to,856,1,3,4,5,6,7,12,13,15,16, John, Rachel, John, John, Rachel, Rachel,ablation, Jamie,0.2695,0.0005,0.0006
"Afterwards, William and Sarah went to the office. Anthony gave a kiss to",745,1,4,5,6,7,8,12,13,16,17, James, Andrew, James, James, Andrew, Andrew,ablation, Sarah,0.2695,0.0004,0.0008
"After the lunch, Laura and Rachel went to the school. Scott gave a ring to",664,1,5,6,7,8,9,13,14,17,18, Jennifer, Jason, Jennifer, Jennifer, Jason, Jason,ablation, Laura,0.6016,0.0002,0.0004
The house Sean and Emily went to had a kiss. Scott gave it to,881,1,3,4,5,6,7,12,13,15,16, Matthew, Joseph, Matthew, Matthew, Joseph, Joseph,ablation, his,0.1426,0.0001,0.0001
The restaurant Aaron and Kyle went to had a drink. Stephen gave it to,854,1,3,4,5,6,7,12,13,15,16, Justin, Adam, Justin, Justin, Adam, Adam,ablation, them,0.416,0.0003,0.0002
"Then, Charles and Brian were thinking about going to the garden. Tyler wanted to give a drink to",206,1,3,4,5,6,7,14,15,20,21, David, Andrew, David, David, Andrew, Andrew,ablation, the,0.5117,0.0001,0.0004
"Then, Steven and Brian had a lot of fun at the hospital. Charles gave a computer to",100,1,3,4,5,6,7,15,16,19,20, Robert, William, Robert, Robert, William, William,circuit, Steven,0.4746,0.0003,0.0003
"Then, Amy and Steven were thinking about going to the school. Tyler wanted to give a drink to",222,1,3,4,5,6,7,14,15,20,21, Eric, Adam, Eric, Eric, Adam, Adam,ablation, Amy,0.3594,0.0009,0.0003
"Then, Michelle and Rachel had a lot of fun at the station. Scott gave a snack to",127,1,3,4,5,6,7,15,16,19,20, Michael, Brandon, Michael, Michael, Brandon, Brandon,ablation, each,0.1582,0.0001,0.0027
"When Elizabeth and Eric got a snack at the school, Richard decided to give the snack to",479,1,2,3,4,5,6,12,13,18,19, Michael, Anthony, Michael, Michael, Anthony, Anthony,ablation, his,0.1689,0.0009,0.0024
"Then, Paul and Adam were working at the office. Scott decided to give a bone to",170,1,3,4,5,6,7,12,13,18,19, Andrew, Anthony, Andrew, Andrew, Anthony, Anthony,ablation, Paul,0.166,0.0002,0.0001
"Afterwards, Adam and Jason went to the restaurant. Jamie gave a drink to",726,1,4,5,6,7,8,12,13,16,17, David, John, David, David, John, John,ablation, Adam,0.3398,0.002,0.0043
"Then, Charles and Amy were thinking about going to the station. Lisa wanted to give a drink to",254,1,3,4,5,6,7,14,15,20,21, Jennifer, Jason, Jennifer, Jennifer, Jason, Jason,ablation, the,0.25,0.0004,0.0002
Friends Jamie and Richard found a kiss at the station. Paul gave it to,953,1,2,3,4,5,6,12,13,15,16, Jessica, Eric, Jessica, Jessica, Eric, Eric,ablation, them,0.2119,0.0002,0.0013
"When Emily and Eric got a kiss at the hospital, Mary decided to give the kiss to",481,1,2,3,4,5,6,12,13,18,19, Jennifer, Brandon, Jennifer, Jennifer, Brandon, Brandon,ablation, her,0.1328,0.0008,0.0007
"Then, Charles and Laura were thinking about going to the garden. Jose wanted to give a drink to",206,1,3,4,5,6,7,14,15,20,21, Daniel, Robert, Daniel, Daniel, Robert, Robert,ablation, the,0.4707,0.0002,0.0005
